movie_id,title,year,rtAllCriticsRating,rtAudienceRating,rtAllCriticsNumReviews,rtAudienceNumRatings,rtAllCriticsScore,rtAudienceScore,directorName,country,genres,actorName
2348,Sid and Nancy,1986,7.3,3.5,31,6365,90,75,Alex Cox,UK,"('Drama',)","('Andrew Schofield', 'Chloe Webb', 'David Hayman', 'Debby Bishop', 'Gary Oldman')"
2349,Mona Lisa,1986,4.9,3.1,147,23577,34,61,Mike Newell,USA,"('Comedy', 'Thriller')","('Julia Roberts', 'Julia Stiles', 'Juliet Stevenson', 'Kirsten Dunst', 'Maggie Gyllenhaal')"
2350,Heart Condition,1990,3.3,2.9,7,842,0,43,James D. Parriott,USA,"('Comedy',)","(""Ja'Net DuBois"", 'Bob Hoskins', 'Chloe Webb', 'Denzel Washington', 'Roger E. Mosley')"
2351,Nights of Cabiria (Le Notti di Cabiria),1957,8.7,4.4,35,3465,97,94,Federico Fellini,Italy,"('Drama',)","('Amedeo Nazzari', 'Franca Marzi', 'François Périer', 'Giulietta Masina', 'Riccardo Fellini')"
2352,"Big Chill, The",1983,6.1,3.6,31,4386,67,79,Lawrence Kasdan,USA,"('Comedy', 'Drama')","('Glenn Close', 'Jeff Goldblum', 'JoBeth Williams', 'Kevin Kline', 'William Hurt')"
2353,Enemy of the State,1998,6.4,3.5,81,34766,70,76,Tony Scott,USA,"('Action', 'Thriller')","('Gene Hackman', 'Jon Voight', 'Lisa Bonet', 'Regina King', 'Will Smith')"
2354,"Rugrats Movie, The",1998,5.8,2.8,47,6870,57,42,Igor Kovalyov,USA,"('Animation', ""Children's"", 'Comedy')","('Cheryl Chase', 'Christine Cavanaugh', 'Elizabeth Daily', 'Kath Soucie', 'Tara Charendoff')"
2355,"Bug's Life, A",1998,7.9,3.3,80,64405,91,61,John Lasseter,USA,"('Animation', ""Children's"", 'Comedy')","('Phyllis Diller', 'Dave Foley', 'Hayden Panettiere', 'Julia Louis-Dreyfus', 'Kevin Spacey')"
2356,Celebrity,1998,5.6,3.0,37,3241,40,42,Woody Allen,USA,"('Comedy',)","('Famke Janssen', 'Joe Mantegna', 'Judy Davis', 'Kenneth Branagh', 'Melanie Griffith')"
2357,Central Station (Central do Brasil),1998,7.9,4.2,48,3839,93,93,Walter Salles Jr.,Brazil,"('Drama',)","('Fernanda Montenegro', 'Marilia Pera', 'Othon Bastos', 'Soia Lira', 'Vinícius de Oliveira')"
2358,Savior,1998,6.8,3.7,8,947,62,78,Peter Antonijevic,USA,"('Drama',)","('Dennis Quaid', 'Nastassja Kinski', 'Natasa Ninkovic', 'Sergej Trifunovic', 'Stellan Skarsgård')"
2359,Waking Ned Devine,1998,7.0,3.6,57,4612,82,85,Kirk Jones,UK,"('Comedy',)","('David Kelly', 'Fionnula Flanagan', 'Ian Bannen', 'James Nesbitt', 'Susan Lynch')"
2360,"Celebration, The (Festen)",1998,8.0,4.3,36,5434,91,95,Thomas Vinterberg,Denmark,"('Drama',)","('Birthe Neumann', 'Henning Moritzen', 'Paprika Steen', 'Thomas Bo Larsen', 'Ulrich Thomsen')"
2361,Pink Flamingos,1972,6.6,3.6,35,4901,80,74,John Waters,USA,"('Comedy',)","('David Lochary', 'Divine', 'Edith Massey', 'Mary Vivian Pearce', 'Mink Stole')"
2362,Glen or Glenda,1953,3.6,2.6,22,1851,31,35,Daniel Davis [Edward D. Wood Jr.],USA,"('Drama',)","('Bela Lugosi', 'Daniel Davis [Edward D. W...', 'Dolores Fuller', 'Lyle Talbot', 'Tommy Haynes')"
2363,Godzilla (Gojira),1954,7.6,4.1,57,2309,92,86,Ishirô Honda,Japan,"('Action', 'Sci-Fi')","('Akihiko Hirata', 'Haruo Nakajima', 'Kenji Sahara', 'Kokuten Kodo', 'Momoko Kochi')"
2364,Godzilla (Gojira),1984,4.7,2.6,59,17658,25,38,Roland Emmerich,USA,"('Action', 'Sci-Fi')","('Kevin Dunn', 'Hank Azaria', 'Jean Reno', 'Maria Pitillo', 'Matthew Broderick')"
2365,King Kong vs. Godzilla (Kingukongu tai Gojira),1962,4.4,3.1,11,2636,36,49,Ishirô Honda,USA,"('Action', 'Sci-Fi')","('James Yagi', 'Michael Keith', 'Mie Hama', 'Tadao Takashima', 'Yu Fujiki')"
2366,King Kong,1933,7.7,2.8,242,207337,83,52,Peter Jackson,New Zealand,"('Action', 'Adventure', 'Horror')","('Adrien Brody', 'Colin Hanks', 'Jack Black', 'Naomi Watts', 'Thomas Kretschmann')"
2367,King Kong,1976,7.7,2.8,242,207337,83,52,Peter Jackson,New Zealand,"('Action', 'Adventure', 'Horror')","('Adrien Brody', 'Colin Hanks', 'Jack Black', 'Naomi Watts', 'Thomas Kretschmann')"
2368,King Kong Lives,1986,1.6,2.7,9,5069,0,37,Charles McCracken (II),USA,"('Action', 'Adventure', 'Horror')","('Brian Kerwin', 'George Yiasumi', 'John Ashton', 'Linda Hamilton', 'Peter Anthony Elliott')"
2369,Desperately Seeking Susan,1985,6.7,2.8,23,3449,86,55,Susan Seidelmun,USA,"('Comedy', 'Romance')","('Aidan Quinn', 'Madonna', 'Mark Blum', 'Robert Joy', 'Rosanna Arquette')"
2370,"Emerald Forest, The",1985,7.2,0.0,15,0,86,0,John Boorman,UK,"('Action', 'Adventure', 'Drama')","('Charley Boorman', 'Dira Pass', 'Meg Foster', 'Powers Boothe', 'Rui Polonah')"
2371,Fletch,1985,6.4,3.3,28,6895,75,78,Michael Ritchie,USA,"('Comedy',)","('Chevy Chase', 'Dana Wheeler-Nicholson', 'Joe Don Baker', 'Richard Libertini', 'Tim Matheson')"
2372,Fletch Lives,1989,4.1,2.9,13,2636,30,53,Michael Ritchie,USA,"('Comedy',)","('Chevy Chase', 'Cleavon Little', 'Hal Holbrook', 'Julianne Phillips', 'R. Lee Ermey')"
2373,Red Sonja,1985,0.0,0.0,0,0,0,0,Douglas Aarniokoski,USA,"('Action', 'Adventure')","('Rose McGowan',)"
2374,Gung Ho,1986,5.3,3.0,14,1121,42,45,Ron Howard,USA,"('Comedy', 'Drama')","('Gedde Watanabe', 'George Wendt', 'John Turturro', 'Michael Keaton', 'Mimi Rogers')"
2375,"Money Pit, The",1986,4.8,3.0,19,7189,47,59,Richard Benjamin,USA,"('Comedy',)","('Alexander Godunov', 'Joe Mantegna', 'Maureen Stapleton', 'Shelley Long', 'Tom Hanks')"
2376,"View to a Kill, A",1985,4.8,3.1,41,12502,39,49,John Glen,UK,"('Action',)","('Christopher Walken', 'Grace Jones', 'Patrick Macnee', 'Roger Moore', 'Tanya Roberts')"
2377,Lifeforce,1985,5.4,0.0,14,0,57,0,Tobe Hooper,UK,"('Horror', 'Sci-Fi')","('Frank Finlay', 'Mathilda May', 'Patrick Stewart', 'Peter Firth', 'Steve Railsback')"
2378,Police Academy,1984,4.6,0.0,15,0,46,0,Hugh Wilson,USA,"('Comedy',)","('George Gaynes', 'G.W. Bailey', 'Kim Cattrall', 'Michael Winslow', 'Steve Guttenberg')"
2379,Police Academy 2: Their First Assignment,1985,3.1,0.0,13,0,23,0,Jerry Paris,USA,"('Comedy',)","('Bruce Mahler', 'Bubba Smith', 'David Graf', 'Michael Winslow', 'Steve Guttenberg')"
2380,Police Academy 3: Back in Training,1986,4.2,2.8,10,6533,40,49,Jerry Paris,USA,"('Comedy',)","('Bruce Mahler', 'Bubba Smith', 'David Graf', 'Michael Winslow', 'Steve Guttenberg')"
2381,Police Academy 4: Citizens on Patrol,1987,2.4,2.7,18,6328,0,46,Jim Drake (II),USA,"('Comedy',)","('Bubba Smith', 'David Graf', 'Michael Winslow', 'Steve Guttenberg', 'Tim Kazurinsky')"
2382,Police Academy 5: Assignment: Miami Beach,1988,0.0,0.0,2,0,0,0,Alan Myerson,USA,"('Comedy',)","('George Gaynes', 'G.W. Bailey', 'Janet Jones', 'Matt McCoy', 'Rene Auberjonois')"
2383,Police Academy 6: City Under Siege,1989,1.2,0.0,7,0,0,0,Peter Bonerz,USA,"('Comedy',)","('Bubba Smith', 'David Graf', 'Leslie Easterbrook', 'Marion Ramsey', 'Michael Winslow')"
2384,Babe: Pig in the City,1998,6.2,2.8,58,9741,60,45,George Miller,Australia,"(""Children's"", 'Comedy')","('James Cromwell', 'Julie Godfrey', 'Magda Szubanski', 'Mary Stein', 'Mickey Rooney')"
2385,Home Fries,1998,4.8,2.5,35,4100,31,34,Dean Parisot,USA,"('Comedy', 'Romance')","(""Catherine O'Hara"", 'Drew Barrymore', 'Jake Busey', 'Luke Wilson', 'Shelley Duvall')"
2386,Jerry Springer: Ringmaster,1998,3.0,2.1,23,443,21,19,Neil Abramson,USA,"('Drama',)","('Ashley Holbrook', 'Jaime Pressly', 'Jerry Springer', 'Michael Dudikoff', 'Molly Hagan')"
2387,Very Bad Things,1998,5.6,3.0,50,5484,44,57,Peter Berg,USA,"('Comedy', 'Crime')","('Cameron Diaz', 'Christian Slater', 'Daniel Stern', 'Jeanne Tripplehorn', 'Jon Favreau')"
2388,Steam: The Turkish Bath (Hamam),1997,6.3,3.7,16,781,81,75,Ferzan Ozpetek,Italy,"('Drama', 'Romance')","('Alessandro Gassman', 'Carlo Cecchi', ""Francesca d'Aloja"", 'Halil Ergun', 'Serif Sezer')"
2389,Psycho,1998,8.9,3.9,67,32475,98,90,Alfred Hitchcock,USA,"('Crime', 'Horror', 'Thriller')","('Anthony Perkins', 'Janet Leigh', 'John Gavin', 'Martin Balsam', 'Vera Miles')"
2390,Little Voice,1998,7.2,3.4,35,2979,82,68,Mark Herman,UK,"('Comedy',)","('Brenda Blethyn', 'Ewan McGregor', 'Jane Horrocks', 'Jim Broadbent', 'Michael Caine')"
2391,"Simple Plan, A",1998,8.1,3.4,51,7546,90,74,Sam Raimi,France,"('Crime', 'Thriller')","('Bill Paxton', 'Billy Bob Thornton', 'Brent Briscoe', 'Bridget Fonda', 'Jack Walsh')"
2392,Jack Frost,1998,3.8,2.8,47,6973,14,48,Troy Miller,USA,"('Comedy', 'Drama')","('Joseph Cross', 'Kelly Preston', 'Mark Addy', 'Michael Keaton', 'Scott Thomson')"
2393,Star Trek: Insurrection,1998,5.8,3.1,64,13225,54,53,Jonathan Frakes,USA,"('Action', 'Sci-Fi')","('Brent Spiner', 'Jonathan Frakes', 'LeVar Burton', 'Michael Dorn', 'Patrick Stewart')"
2394,"Prince of Egypt, The",1998,7.0,3.1,82,16105,78,67,Brenda Chapman,USA,"('Animation', 'Musical')","('Jeff Goldblum', 'Michelle Pfeiffer', 'Ralph Fiennes', 'Sandra Bullock', 'Val Kilmer')"
2395,Rushmore,1998,7.8,3.7,82,34168,86,91,Wes Anderson,USA,"('Comedy',)","('Brian Cox', 'Bill Murray', 'Jason Schwartzman', 'Olivia Williams', 'Seymour Cassel')"
2396,Shakespeare in Love,1998,8.1,3.3,101,30161,93,76,John Madden,USA,"('Comedy', 'Romance')","('Geoffrey Rush', 'Gwyneth Paltrow', 'Joseph Fiennes', 'Judi Dench', 'Simon Callow')"
2397,Mass Appeal,1984,0.0,0.0,2,0,100,0,Glenn Jordan,USA,"('Drama',)","('Charles Durning', 'Jack Lemmon', 'Louise Latham', 'Talia Balsam', 'Zeljko Ivanek')"
2398,Miracle on 34th Street,1947,8.0,3.5,31,5409,93,81,George Seaton,USA,"('Drama',)","('Edmund Gwenn', 'Harry Antrim', 'John Payne', ""Maureen O'Hara"", 'Natalie Wood')"
2399,Santa Claus: The Movie,1985,4.1,3.1,17,2513,17,66,Jeannot Szwarc,UK,"('Adventure', ""Children's"", 'Fantasy')","('Christian Fitzpatrick', 'David Huddleston', 'Dudley Moore', 'John Lithgow', 'Judy Cornwell')"
2400,Prancer,1989,6.0,3.0,16,1515,68,53,John D. Hancock,USA,"(""Children's"", 'Drama')","('Abe Vigoda', 'Cloris Leachman', 'Rebecca Harrell', 'Rutanya Alda', 'Sam Elliott')"
2401,Pale Rider,1985,7.3,3.6,24,8286,91,78,Clint Eastwood,USA,"('Western',)","('Carrie Snodgress', 'Chris Penn', 'Clint Eastwood', 'Michael Moriarty', 'Richard Dysart')"
2402,Rambo: First Blood Part II,1985,4.1,3.1,30,18865,30,63,George P. Cosmatos,USA,"('Action', 'War')","('Charles Napier', 'Julia Nickson', 'Richard Crenna', 'Steven Berkoff', 'Sylvester Stallone')"
2403,First Blood,1982,7.1,3.5,35,23595,85,81,Ted Kotcheff,USA,"('Action',)","('Brian Dennehy', 'David Caruso', 'Jack Starrett', 'Richard Crenna', 'Sylvester Stallone')"
2404,Rambo III,1988,4.6,2.9,28,16200,35,51,Peter MacDonald,USA,"('Action', 'War')","('Kurtwood Smith', 'Marc de Jonge', 'Richard Crenna', 'Spiros Focás', 'Sylvester Stallone')"
2405,"Jewel of the Nile, The",1985,4.9,3.0,19,7338,47,45,Lewis Teague,USA,"('Action', 'Adventure', 'Comedy', 'Romance')","('Avner Eisenberg', 'Danny DeVito', 'Kathleen Turner', 'Michael Douglas', 'Spiros Focás')"
2406,Romancing the Stone,1984,7.0,3.2,42,14494,85,62,Robert Zemeckis,Mexico,"('Action', 'Adventure', 'Comedy', 'Romance')","('Alfonso Arau', 'Danny DeVito', 'Kathleen Turner', 'Michael Douglas', 'Zack Norman')"
2407,Cocoon,1985,6.1,3.1,23,7543,78,55,Ron Howard,USA,"('Comedy', 'Sci-Fi')","('Brian Dennehy', 'Don Ameche', 'Hume Cronyn', 'Jack Gilford', 'Wilford Brimley')"
2408,Cocoon: The Return,1988,4.6,2.7,10,2029,30,37,Daniel Petrie,USA,"('Comedy', 'Sci-Fi')","('Don Ameche', 'Hume Cronyn', 'Jack Gilford', 'Steve Guttenberg', 'Wilford Brimley')"
2409,Rocky II,1979,6.4,3.4,23,51625,69,79,Sylvester Stallone,USA,"('Action', 'Drama')","('Burgess Meredith', 'Burt Young', 'Carl Weathers', 'Sylvester Stallone', 'Talia Shire')"
2410,Rocky III,1982,5.4,3.3,29,48532,62,74,Sylvester Stallone,USA,"('Action', 'Drama')","('Burt Young', 'Carl Weathers', 'Mr. T', 'Sylvester Stallone', 'Talia Shire')"
2411,Rocky IV,1985,4.7,3.4,34,53876,44,79,Sylvester Stallone,USA,"('Action', 'Drama')","('Brigitte Nielsen', 'Burt Young', 'Carl Weathers', 'Sylvester Stallone', 'Talia Shire')"
2412,Rocky V,1990,4.0,2.8,29,34216,24,53,John G. Avildsen,USA,"('Action', 'Drama')","('Burgess Meredith', 'Burt Young', 'Sage Stallone', 'Sylvester Stallone', 'Talia Shire')"
2413,Clue,1985,6.2,3.6,19,16850,73,85,Jonathan Lynn,USA,"('Comedy', 'Mystery')","('Christopher Lloyd', 'Eileen Brennan', 'Madeline Kahn', 'Martin Mull', 'Tim Curry')"
2414,Young Sherlock Holmes,1985,5.6,3.3,19,2485,63,63,Barry Levinson,USA,"('Action', 'Adventure', 'Mystery')","('Alan Cox', 'Anthony Higgins', 'Nicolas Rowe', 'Sophie Ward', 'Susan Fleetwood')"
2415,Violets Are Blue...,1986,5.3,3.4,7,93,57,39,Jack Fisk,USA,"('Drama', 'Romance')","('Augusta Dabney', 'Bonnie Bedelia', 'Jim Standiford', 'Kevin Kline', 'Sissy Spacek')"
2416,Back to School,1986,6.8,2.9,24,3814,87,60,Alan Metter,USA,"('Comedy',)","('Keith Gordon', 'Burt Young', 'Robert Downey Jr.', 'Rodney Dangerfield', 'Sally Kellerman')"
2417,Heartburn,1986,5.7,3.2,11,1466,63,52,Mike Nichols,USA,"('Comedy', 'Drama')","('Jack Nicholson', 'Jeff Daniels', 'Maureen Stapleton', 'Meryl Streep', 'Stockard Channing')"
2418,Nothing in Common,1986,5.8,2.8,18,1198,55,38,Garry Marshall,USA,"('Comedy',)","('Barry Corbin', 'Eva Marie Saint', 'Hector Elizondo', 'Jackie Gleason', 'Tom Hanks')"
2419,Extremities,1986,5.9,0.0,7,0,57,0,Robert M. Young,USA,"('Drama', 'Thriller')","('Alfre Woodard', 'Diana Scarwid', 'Farrah Fawcett', 'James Russo', 'Sandy Martin')"
2420,"Karate Kid, The",1984,6.9,3.3,41,20688,90,71,John G. Avildsen,USA,"('Drama',)","('Elisabeth Shue', 'Martin Kove', ""Noriyuki 'Pat' Morita"", 'Ralph Macchio', 'Randee Heller')"
2421,"Karate Kid, Part II, The",1986,4.8,0.0,20,0,40,0,John G. Avildsen,USA,"('Action', 'Adventure', 'Drama')","('Danny Kamekona', 'Nobu McCarthy', ""Noriyuki 'Pat' Morita"", 'Ralph Macchio', 'Yuji Okumoto')"
2422,"Karate Kid III, The",1989,4.1,2.8,17,9109,23,46,John G. Avildsen,USA,"('Action', 'Adventure', 'Drama')","('Martin Kove', ""Noriyuki 'Pat' Morita"", 'Ralph Macchio', 'Robyn Lively', 'Thomas Ian Griffith')"
2423,Christmas Vacation,1989,6.2,3.5,34,21650,61,83,Jeremiah S. Chechik,USA,"('Comedy',)","(""Beverly D'Angelo"", 'Chevy Chase', 'Diane Ladd', 'John Randolph', 'Randy Quaid')"
2424,You've Got Mail,1998,6.2,3.1,75,60706,68,70,Nora Ephron,USA,"('Comedy', 'Romance')","('Greg Kinnear', 'Jean Stapleton', 'Meg Ryan', 'Parker Posey', 'Tom Hanks')"
2425,"General, The",1998,8.9,4.4,38,3785,92,93,Clyde Bruckman,USA,"('Crime',)","('Buster Keaton', 'Fred Vroom', 'Glen Cavender', 'Jim Farley', 'Marion Mack')"
2426,"Theory of Flight, The",1998,5.6,3.5,19,345,52,63,Paul Greengrass,UK,"('Comedy', 'Drama', 'Romance')","('Gemma Jones', 'Helena Bonham Carter', 'Holly Aird', 'Kenneth Branagh', 'Ray Stevenson')"
2427,"Thin Red Line, The",1998,7.1,3.4,80,27248,78,75,Terrence Malick,USA,"('Action', 'Drama', 'War')","('Adrien Brody', 'Ben Chaplin', 'George Clooney', 'James Caviezel', 'Sean Penn')"
2428,"Faculty, The",1998,5.6,2.9,37,14071,51,55,Robert Rodriguez,USA,"('Horror', 'Sci-Fi')","('Bebe Neuwirth', 'Christopher McDonald', 'Famke Janssen', 'Michelle Holmes', 'Piper Laurie')"
2429,Mighty Joe Young,1998,5.8,2.8,42,10755,52,48,Ron Underwood,USA,"('Adventure', ""Children's"", 'Drama')","('Bill Paxton', 'Charlize Theron', 'David Paymer', 'Peter Firth', 'Rade Serbedzija')"
2430,Mighty Joe Young,1949,5.8,2.8,42,10755,52,48,Ron Underwood,USA,"('Adventure', ""Children's"", 'Drama')","('Bill Paxton', 'Charlize Theron', 'David Paymer', 'Peter Firth', 'Rade Serbedzija')"
2431,Patch Adams,1998,4.0,3.3,55,20869,23,77,Tom Shadyac,USA,"('Comedy', 'Drama')","('Bob Gunton', 'Daniel London', 'Monica Potter', 'Philip Seymour Hoffman', 'Robin Williams')"
2432,Stepmom,1998,5.1,3.3,53,22696,43,75,Chris Columbus,USA,"('Drama',)","('Ed Harris', 'Jena Malone', 'Julia Roberts', 'Liam Aiken', 'Susan Sarandon')"
2433,"Civil Action, A",1998,6.4,3.1,66,3573,60,53,Steven Zaillian,USA,"('Drama',)","('John Travolta', 'Robert Duvall', 'Tony Shalhoub', 'William H. Macy', 'Zeljko Ivanek')"
2434,Down in the Delta,1998,6.8,3.6,22,434,77,68,Maya Angelou,USA,"('Drama',)","('Al Freeman Jr.', 'Alfre Woodard', 'Esther Rolle', 'Loretta Devine', 'Mary Alice')"
2435,Hurlyburly,1998,5.9,3.2,34,1455,58,56,Anthony Drazan,USA,"('Drama',)","('Chazz Palminteri', 'Garry Shandling', 'Kevin Spacey', 'Robin Wright Penn', 'Sean Penn')"
2436,Tea with Mussolini,1999,6.4,3.5,33,1769,66,72,Franco Zeffirelli,Italy,"('Comedy',)","('Cher', 'Joan Plowright', 'Judi Dench', 'Lily Tomlin', 'Maggie Smith')"
2439,Affliction,1997,7.6,3.4,44,1078,86,69,Paul Schrader,USA,"('Drama',)","('James Coburn', 'Mary Beth Hurt', 'Nick Nolte', 'Sissy Spacek', 'Willem Dafoe')"
2440,Another Day in Paradise,1998,5.7,3.2,46,1703,56,57,Larry Clark,USA,"('Drama',)","('James Oris', 'James Woods', 'Melanie Griffith', 'Natasha Gregson Wagner', 'Vincent Kartheiser')"
2441,"Hi-Lo Country, The",1998,5.4,3.1,34,620,55,43,Stephen Frears,USA,"('Drama', 'Western')","('Patricia Arquette', 'Penelope Cruz', 'Robert Knott', 'Sam Elliott', 'Woody Harrelson')"
2442,Hilary and Jackie,1998,7.5,3.7,43,1702,88,81,Anand Tucker,UK,"('Drama',)","('Charles Dance', 'David Morrissey', 'Emily Watson', 'James Frain', 'Rachel Griffiths')"
2443,Playing by Heart,1998,6.0,3.6,51,5334,62,76,Willard Carroll,UK,"('Drama', 'Romance')","('Angelina Jolie', 'Ellen Burstyn', 'Gillian Anderson', 'Madeleine Stowe', 'Sean Connery')"
2444,24 7: Twenty Four Seven,1997,5.7,3.9,20,451,35,84,Shane Meadows,UK,"('Comedy', 'Drama')","('Bob Hoskins', 'Danny Nussbaum', 'Darren O. Campbell', 'James Hooton', 'Justin Brady')"
2445,At First Sight,1999,5.2,2.9,36,2599,33,48,Irwin Winkler,USA,"('Drama',)","('Bruce Davison', 'Kelly McGillis', 'Mira Sorvino', 'Steven Weber', 'Val Kilmer')"
2446,In Dreams,1999,7.4,4.1,127,103666,77,93,Darren Aronofsky,USA,"('Thriller',)","('Christopher McDonald', 'Ellen Burstyn', 'Jared Leto', 'Jennifer Connelly', 'Marlon Wayans')"
2447,Varsity Blues,1999,5.0,3.2,51,17053,39,75,Brian Robbins,USA,"('Comedy', 'Drama')","('James Van Der Beek', 'Jon Voight', 'Paul Walker', 'Ron Lester', 'Scott Caan')"
2448,Virus,1999,3.2,2.4,44,2719,9,26,John Bruno,USA,"('Horror', 'Sci-Fi')","('Donald Sutherland', 'Jamie Lee Curtis', 'Joanna Pacula', 'Marshall Bell', 'William Baldwin')"
2449,"Garbage Pail Kids Movie, The",1987,1.9,2.6,11,1589,0,37,Rodney Amateau,USA,"('Adventure', ""Children's"")","('Kevin Thompson', 'Anthony Newley', 'Katie Barberi', 'Mackenzie Astin', 'Ron MacLachlan')"
2450,Howard the Duck,1986,2.5,2.6,32,7309,15,43,Willard Huyck,USA,"('Adventure', ""Children's"", 'Sci-Fi')","('Chip Zien', 'Ed Gale', 'Jeffrey Jones', 'Lea Thompson', 'Tim Robbins')"
2451,"Gate, The",1987,4.9,3.2,85,23993,41,60,Roman Polanski,Spain,"('Horror',)","('Barbara Jefford', 'Emmanuelle Seigner', 'Frank Langella', 'Johnny Depp', 'Lena Olin')"
2452,"Gate II: Trespassers, The",1990,0.0,0.0,0,0,0,0,Tibor Takács,USA,"('Horror',)","('James Villemaire', 'Louis Tripp', 'Neil Munro', 'Pamela Segall', 'Simon Reynolds')"
2453,"Boy Who Could Fly, The",1986,5.9,3.2,16,1754,68,63,Nick Castle,USA,"('Drama', 'Fantasy')","('Bonnie Bedelia', 'Colleen Dewhurst', 'Fred Savage', 'Jay Underwood', 'Lucy Deakins')"
2454,"Fly, The",1958,8.0,3.3,44,14099,90,74,David Cronenberg,USA,"('Horror', 'Sci-Fi')","('Geena Davis', 'Jeff Goldblum', 'John Getz', 'Joy Boushel', 'Les Carlson')"
2455,"Fly, The",1986,8.0,3.3,44,14099,90,74,David Cronenberg,USA,"('Horror', 'Sci-Fi')","('Geena Davis', 'Jeff Goldblum', 'John Getz', 'Joy Boushel', 'Les Carlson')"
2456,"Fly II, The",1989,4.4,0.0,15,0,26,0,Chris Walas,USA,"('Horror', 'Sci-Fi')","('Daphne Zuniga', 'Eric Stoltz', 'Frank C. Turner', 'John Getz', 'Lee Richardson')"
2457,Running Scared,1986,4.5,3.6,128,35992,39,77,Wayne Kramer,Germany,"('Action', 'Comedy')","('Cameron Bright', 'Johnny Messner', 'Karel Roden', 'Paul Walker', 'Vera Farmiga')"
2458,Armed and Dangerous,1986,3.0,0.0,7,0,14,0,Mark L. Lester,USA,"('Comedy', 'Crime')","('Eugene Levy', 'John Candy', 'Kenneth McMillan', 'Meg Ryan', 'Robert Loggia')"
2459,"Texas Chainsaw Massacre, The",1974,4.8,3.2,152,36030,36,67,Marcus Nispel,USA,"('Horror',)","('Eric Balfour', 'Erica Leerhsen', 'Jessica Biel', 'Jonathan Tucker', 'Mike Vogel')"
2460,"Texas Chainsaw Massacre 2, The",1986,4.6,2.9,21,8495,42,51,Tobe Hooper,USA,"('Horror',)","('Bill Johnson', 'Bill Moseley', 'Caroline Williams', 'Dennis Hopper', 'Jim Siedow')"
2461,Leatherface: Texas Chainsaw Massacre III,1990,3.4,2.9,14,6411,14,52,Jeff Burr,USA,"('Horror',)","('Joe Unger', 'Kate Hodge', 'Ken Foree', 'Viggo Mortensen', 'William Butler')"
2462,"Return of the Texas Chainsaw Massacre, The",1994,3.2,2.4,28,5539,14,34,Kim Henkel,USA,"('Horror',)","('Joe Stevens', 'Matthew McConaughey', 'Renée Zellweger', 'Robert Jacks', 'Tonie Perensky')"
2463,Ruthless People,1986,6.7,3.1,21,3852,90,62,David Zucker,USA,"('Comedy',)","('Anita Morris', 'Bette Midler', 'Danny DeVito', 'Helen Slater', 'Judge Reinhold')"
2464,Trick or Treat,1986,7.5,3.5,20,15410,85,67,Michael Dougherty,Canada,"('Horror',)","('Brian Cox', 'Anna Paquin', 'Dylan Baker', 'Leslie Bibb', 'Tahmoh Penikett')"
2465,Deadly Friend,1986,3.7,0.0,6,0,0,0,Wes Craven,USA,"('Horror',)","('Anne Ramsey', 'Anne Twomey', 'Kristy Swanson', 'Matthew Laborteaux', 'Michael Sharrett')"
2466,Belizaire the Cajun,1986,6.2,3.6,6,147,66,63,Glen Pitre,USA,"('Drama',)","('Armand Assante', 'Gail Youngs', 'Michael Schoeffling', 'Stephen McHattie', 'Will Patton')"
2467,"Name of the Rose, The",1986,6.2,3.6,18,8830,72,83,Jean-Jacques Annaud,France,"('Mystery',)","('Christian Slater', 'Elya Baskin', 'F Murray Abraham', 'Michel Lonsdale', 'Sean Connery')"
2468,Jumpin' Jack Flash,1986,3.9,2.8,18,4253,27,55,Penny Marshall,USA,"('Action', 'Comedy', 'Romance', 'Thriller')","('John Wood', 'James Belushi', 'Jonathan Pryce', 'Stephen Collins', 'Whoopi Goldberg')"
2469,Peggy Sue Got Married,1986,6.8,2.9,24,5428,87,47,Francis Ford Coppola,USA,"('Comedy', 'Romance')","('Barry Miller', 'Catherine Hicks', 'Joan Allen', 'Kathleen Turner', 'Nicolas Cage')"
2470,Crocodile Dundee,1986,6.6,3.0,26,11828,88,55,Peter Faiman,Australia,"('Adventure', 'Comedy')","('John Meillon', 'Linda Kozlowski', 'Mark Blum', 'Michael Lombard', 'Paul Hogan')"
2471,Crocodile Dundee II,1988,3.6,0.0,21,0,14,0,John Cornell,Australia,"('Adventure', 'Comedy')","('Juan Fernández', 'Charles S. Dutton', 'Hechter Ubarry', 'Linda Kozlowski', 'Paul Hogan')"
2472,Tough Guys,1986,4.9,3.3,18,251,38,49,Norman Mailer,USA,"('Comedy',)","('Debra Sandlund', 'Isabella Rossellini', 'John Bedford Lloyd', ""Ryan O'Neal"", 'Wings Hauser')"
2473,Soul Man,1986,3.0,2.6,22,1023,13,37,Steve Miner,USA,"('Comedy',)","('Arye Gross', 'C. Thomas Howell', 'James Earl Jones', 'Melora Hardin', 'Rae Dawn Chong')"
2474,"Color of Money, The",1986,7.3,3.3,34,8226,91,65,Martin Scorsese,USA,"('Drama',)","('Helen Shaver', 'John Turturro', 'Mary Elizabeth Mastranton...', 'Paul Newman', 'Tom Cruise')"
2475,52 Pick-Up,1986,5.8,3.1,10,248,50,48,John Frankenheimer,USA,"('Action', 'Mystery', 'Thriller')","('Ann-Margret', 'John Glover', 'Robert Trebor', 'Roy Scheider', 'Vanity')"
