movie_id,title,genres,year,id,rtAllCriticsRating,rtAllCriticsNumReviews,rtAllCriticsScore,rtAudienceRating,rtAudienceNumRatings,rtAudienceScore,directorName,country,actorName
1633,Ulee's Gold,"('Drama',)",1997,1633,8,48,93,3.4,607,67,Victor Nunez,USA,"('J. Kenneth Campbell', 'Jessica Biel', 'Patricia Richardson', 'Peter Fonda', 'Tom Wood')"
1635,"Ice Storm, The","('Drama',)",1997,1635,7.6,56,82,3.6,7329,80,Ang Lee,USA,"('Christina Ricci', 'Joan Allen', 'Kevin Kline', 'Sigourney Weaver', 'Tobey Maguire')"
1636,Stag,"('Action', 'Thriller')",1997,1636,4.4,5,40,0,0,0,Gavin Wilding,USA,"('Kevin Dillon', 'Andrew McCarthy', 'John Stockwell', 'Mario Van Peebles', 'Taylor Dayne')"
1639,Chasing Amy,"('Drama', 'Romance')",1997,1639,7.5,66,90,3.5,27129,81,Kevin Smith,USA,"('Jason Lee', 'Ben Affleck', 'Dwight Ewell', 'Jason Mewes', 'Joey Lauren Adams')"
1640,How to Be a Player,"('Comedy',)",1997,1640,3,7,14,3.4,1335,74,Lionel C. Martin,USA,"('Bill Bellamy', 'Lark Voorhies', 'Mari Morrow', 'Natalie Desselle', 'Pierre Edwards')"
1641,"Full Monty, The","('Comedy',)",1997,1641,7.6,41,95,3.3,12102,73,Peter Cattaneo,UK,"('Emily Woof', 'Lesley Sharp', 'Mark Addy', 'Robert Carlyle', 'Tom Wilkinson')"
1642,Indian Summer (a.k.a. Alive & Kicking),"('Comedy', 'Drama')",1996,1642,6.7,6,83,3.2,492,45,Nancy Meckler,UK,"('Anthony Higgins', 'Bill Nighy', 'Dorothy Tutin', 'Jason Flemyng', 'Philip Voss')"
1643,"Mrs. Brown (Her Majesty, Mrs. Brown)","('Drama', 'Romance')",1997,1643,7.3,39,92,3.7,2021,76,John Madden,UK,"('Antony Sher', 'Billy Connolly', 'David Westhead', 'Geoffrey Palmer', 'Judi Dench')"
1644,I Know What You Did Last Summer,"('Horror', 'Mystery', 'Thriller')",1997,1644,5.3,39,35,2.8,30659,49,Jim Gillespie,USA,"('Freddie Prinze Jr.', 'Jennifer Love Hewitt', 'Muse Watson', 'Ryan Phillippe', 'Sarah Michelle Gellar')"
1645,"Devil's Advocate, The","('Crime', 'Horror', 'Mystery', 'Thriller')",1997,1645,6.2,43,65,3.4,30966,78,Taylor Hackford,USA,"('Al Pacino', 'Charlize Theron', 'Jeffrey Jones', 'Judith Ivey', 'Keanu Reeves')"
1646,Rocket Man,"('Comedy',)",1997,1646,3.9,15,26,3,3486,69,Stuart Gillard,USA,"('Bill Sadler', 'Harland Williams', 'James Pickens Jr.', 'Jeffrey DeMunn', 'Jessica Lundy')"
1647,Playing God,"('Crime', 'Thriller')",1997,1647,4.1,28,14,2.9,2458,39,Andy Wilson (IV),USA,"('Angelina Jolie', 'David Duchovny', 'Michael Massee', 'Peter Stormare', 'Timothy Hutton')"
1648,"House of Yes, The","('Comedy', 'Drama', 'Thriller')",1997,1648,5.9,35,62,3.7,1730,78,Mark Waters (VIII),USA,"('Freddie Prinze Jr.', 'Geneviève Bujold', 'Josh Hamilton', 'Parker Posey', 'Tori Spelling')"
1649,"Fast, Cheap & Out of Control","('Documentary',)",1997,1649,8.1,29,93,3.9,980,82,Errol Morris,USA,"('Dave Hoover', 'George Mendonça', 'Ray Mendez', 'Rodney Brooks')"
1650,Washington Square,"('Drama',)",1997,1650,7.2,27,81,3.4,579,58,Agnieszka Holland,USA,"('Albert Finney', 'Ben Chaplin', 'Jennifer Jason Leigh', 'Judith Ivey', 'Maggie Smith')"
1651,Telling Lies in America,"('Drama',)",1997,1651,6.1,14,64,3,603,40,Guy Ferland,USA,"('Brad Renfro', 'Calista Flockhart', 'Kevin Bacon', 'Maximilian Schell', 'Paul Dooley')"
1652,Year of the Horse,"('Documentary',)",1997,1652,5.7,23,52,3.7,36,82,Jim Jarmusch,USA,"('Billy Talbot', 'Frank', 'Frank ""Poncho"" Sampedro', 'Neil Young', 'Ralph Molina')"
1653,Gattaca,"('Drama', 'Sci-Fi', 'Thriller')",1997,1653,7.1,55,81,3.5,36666,82,Andrew Niccol,USA,"('Alan Arkin', 'Ethan Hawke', 'Gore Vidal', 'Jude Law', 'Uma Thurman')"
1654,FairyTale: A True Story,"(""Children's"", 'Drama', 'Fantasy')",1997,1654,6.2,21,52,3.3,1880,63,Charles Sturridge,UK,"('Elizabeth Earl', 'Florence Hoath', 'Paul McGann', ""Peter O'Toole"", 'Phoebe Nicholls')"
1655,Phantoms,"('Horror',)",1998,1655,5,165,32,3.7,70849,86,Joel Schumacher,USA,"('Patrick Wilson', 'Emmy Rossum', 'Gerard Butler', 'Minnie Driver', 'Miranda Richardson')"
1656,Swept from the Sea,"('Romance',)",1997,1656,5.6,16,31,3.7,742,73,Beeban Kidron,UK,"('Ian McKellen', 'Joss Ackland', 'Kathy Bates', 'Rachel Weisz', 'Vincent Perez')"
1657,Wonderland,"('Documentary',)",1997,1657,5,98,34,3.3,3666,67,James Cox,USA,"('Dylan McDermott', 'Josh Lucas', 'Kate Bosworth', 'Lisa Kudrow', 'Val Kilmer')"
1658,"Life Less Ordinary, A","('Romance', 'Thriller')",1997,1658,5.5,35,40,3.1,9301,57,Danny Boyle,UK,"('Cameron Diaz', 'Delroy Lindo', 'Ewan McGregor', 'Holly Hunter', 'Ian Holm')"
1659,Hurricane Streets,"('Drama',)",1998,1659,7,112,83,3.7,10473,84,Norman Jewison,USA,"('Deborah Kara Unger', 'Denzel Washington', 'John Hannah', 'Liev Schreiber', 'Vicellous Reon Shannon')"
1660,Eve's Bayou,"('Drama',)",1997,1660,7.5,50,80,3.9,1799,87,Kasi Lemmons,USA,"('Debbi Morgan', 'Jurnee Smollett', 'Lynn Whitfield', 'Meagan Good', 'Samuel L. Jackson')"
1661,Switchback,"('Thriller',)",1997,1661,4.8,25,32,3,1273,45,Jeb Stuart,USA,"('Danny Glover', 'Dennis Quaid', 'Jared Leto', 'R. Lee Ermey', 'Ted Levine')"
1662,Gang Related,"('Crime',)",1997,1662,5.6,15,60,3.6,1924,73,Jim Kouf,USA,"('Dennis Quaid', 'James Belushi', 'James Earl Jones', 'Lela Rochon', 'Tupac Shakur')"
1663,Stripes,"('Comedy',)",1981,1663,6.6,33,87,0,0,0,Ivan Reitman,USA,"('Bill Murray', 'Harold Ramis', 'P.J. Soles', 'Sean Young', 'Warren Oates')"
1665,Bean,"('Comedy',)",1997,1665,5.3,30,40,2.9,16961,56,Mel Smith,UK,"('Burt Reynolds', 'Harris Yulin', 'Pamela Reed', 'Peter MacNicol', 'Rowan Atkinson')"
1666,Hugo Pool,"('Romance',)",1997,1666,3.4,8,12,3,956,43,Robert Downey Sr.,USA,"('Alyssa Milano', 'Cathy Moriarty', 'Malcolm McDowell', 'Patrick Dempsey', 'Robert Downey Jr.')"
1667,Mad City,"('Action', 'Drama')",1997,1667,5.3,27,37,2.9,2188,42,Costa-Gavras,USA,"('Alan Alda', 'Dustin Hoffman', 'John Travolta', 'Mia Kirshner', 'Robert Prosky')"
1668,One Night Stand,"('Drama',)",1997,1668,5,28,28,2.9,964,43,Mike Figgis,USA,"('Kyle MacLachlan', 'Ming-Na Wen', 'Nastassja Kinski', 'Robert Downey Jr.', 'Wesley Snipes')"
1669,"Tango Lesson, The","('Romance',)",1997,1669,6,18,55,3.7,1178,73,Sally Potter,UK,"('David Toole', 'Fabian Salas', 'Gustavo Naveira', 'Pablo Veron', 'Sally Potter')"
1670,Welcome To Sarajevo,"('Drama', 'War')",1997,1670,6.9,25,76,3.5,985,75,Michael Winterbottom,UK,"('Emily Lloyd', 'Kerry Fox', 'Marisa Tomei', 'Stephen Dillane', 'Woody Harrelson')"
1671,Deceiver,"('Crime',)",1997,1671,5.4,26,46,3.2,586,53,Jonas Pate,USA,"('Chris Penn', 'Ellen Burstyn', 'Michael Rooker', 'Renée Zellweger', 'Tim Roth')"
1672,"Rainmaker, The","('Drama',)",1997,1672,6.9,44,84,3.3,5792,70,Francis Ford Coppola,USA,"('Claire Danes', 'Jon Voight', 'Mary Kay Place', 'Matt Damon', 'Mickey Rourke')"
1673,Boogie Nights,"('Drama',)",1997,1673,8.1,64,92,3.5,22528,84,Paul Thomas Anderson,USA,"('Burt Reynolds', 'Don Cheadle', 'John C. Reilly', 'Julianne Moore', 'Mark Wahlberg')"
1674,Witness,"('Drama', 'Romance', 'Thriller')",1985,1674,8.1,31,93,3.5,7634,76,Peter Weir,USA,"('Harrison Ford', 'Jan Rubes', 'Josef Sommer', 'Kelly McGillis', 'Lukas Haas')"
1675,Incognito,"('Crime', 'Thriller')",1997,1675,5.1,9,33,0,0,0,John Badham,USA,"('Ian Richardson', 'Irène Jacob', 'Jason Patric', 'Simon Chandler', 'Thomas Lockyer')"
1676,Starship Troopers,"('Action', 'Adventure', 'Sci-Fi', 'War')",1997,1676,6,55,60,3,24350,67,Paul Verhoeven,USA,"('Casper Van Dien', 'Denise Richards', 'Dina Meyer', 'Jake Busey', 'Neil Patrick Harris')"
1677,Critical Care,"('Comedy',)",1997,1677,6.3,15,53,2.8,392,28,Sidney Lumet,Australia,"('Helen Mirren', 'James Spader', 'Jeffrey Wright', 'Kyra Sedgwick', 'Margo Martindale')"
1678,"Joy Luck Club, The","('Drama',)",1993,1678,6.9,31,83,3.7,4795,87,Wayne Wang,USA,"('France Nuyen', 'Kieu Chinh', 'Lisa Lu', 'Rosalind Chao', 'Tsai Chin')"
1679,Chairman of the Board,"('Comedy',)",1998,1679,2.4,7,14,0,0,0,Alex Zamm,USA,"('Courtney Thorne-Smith', 'Larry Miller', 'Mystro Clark', 'Raquel Welch', ""Scott 'Carrot Top' Thomps..."")"
1680,Sliding Doors,"('Drama', 'Romance')",1998,1680,6.3,49,63,3.4,13328,74,Peter Howitt,UK,"('John Lynch', 'Gwyneth Paltrow', 'Jeanne Tripplehorn', 'John Hannah', 'Zara Turner')"
1681,Mortal Kombat: Annihilation,"('Action', 'Adventure')",1997,1681,2.5,29,6,2.5,12426,36,John R. Leonetti,USA,"('Lynn Red Williams', 'James Remar', 'Robin Shou', 'Sandra Hess', 'Talisa Soto')"
1682,"Truman Show, The","('Drama',)",1998,1682,8.2,96,94,3.4,62890,82,Peter Weir,USA,"('Ed Harris', 'Jim Carrey', 'Laura Linney', 'Natascha McElhone', 'Noah Emmerich')"
1683,"Wings of the Dove, The","('Drama', 'Romance', 'Thriller')",1997,1683,7.8,28,85,3.7,1279,77,Iain Softley,USA,"('Alison Elliott', 'Charlotte Rampling', 'Elizabeth McGovern', 'Helena Bonham Carter', 'Linus Roache')"
1684,Mrs. Dalloway,"('Romance',)",1997,1684,6.4,26,61,3.3,497,59,Marleen Gorris,UK,"('John Standing', 'Michael Kitchen', 'Natascha McElhone', 'Rupert Graves', 'Vanessa Redgrave')"
1685,"I Love You, I Love You Not","('Romance',)",1996,1685,5.4,5,40,0,0,0,Billy Hopkins,France,"('Claire Danes', 'James Van Der Beek', 'Jeanne Moreau', 'Jude Law', 'Kris Park')"
1686,Red Corner,"('Crime', 'Thriller')",1997,1686,5.1,22,31,3,1935,49,Jon Avnet,USA,"('Ling Bai', 'Bradley Whitford', 'Byron Mann', 'Peter Donat', 'Richard Gere')"
1687,"Jackal, The","('Action', 'Thriller')",1997,1687,4.2,25,12,3.1,12495,57,Michael Caton-Jones,USA,"('Bruce Willis', 'Diane Venora', 'Richard Gere', 'Sidney Poitier', 'Tess Harper')"
1688,Anastasia,"('Animation', ""Children's"", 'Musical')",1997,1688,7.1,48,85,3.2,33076,70,Don Bluth,USA,"('Christopher Lloyd', 'Hank Azaria', 'John Cusack', 'Kelsey Grammer', 'Meg Ryan')"
1689,"Man Who Knew Too Little, The","('Comedy', 'Mystery')",1997,1689,5.4,30,40,3,4269,64,Jon Amiel,USA,"('Richard Wilson', 'Peter Gallagher', 'Alfred Molina', 'Bill Murray', 'Joanne Whalley')"
1690,Alien: Resurrection,"('Action', 'Horror', 'Sci-Fi')",1997,1690,5,39,38,3.1,30526,55,David Fincher,USA,"('Brian Glover', 'Charles Dance', 'Charles S. Dutton', 'Paul McGann', 'Sigourney Weaver')"
1692,Alien Escape,"('Horror', 'Sci-Fi')",1995,1692,\N,\N,\N,\N,\N,\N,Scott Harris,USA,"('Bernie Van De Yacht', 'Jeffrey Eith', 'Heather Ford', 'Steve Grant', 'Martin Jay')"
1693,Amistad,"('Drama',)",1997,1693,6.9,57,77,3.5,9716,75,Steven Spielberg,USA,"('Anthony Hopkins', 'Djimon Hounsou', 'Matthew McConaughey', 'Morgan Freeman', 'Nigel Hawthorne')"
1694,"Apostle, The","('Drama',)",1997,1694,8,44,90,3.6,2049,75,Robert Duvall,USA,"('Farrah Fawcett', 'John Beasley', 'Miranda Richardson', 'Robert Duvall', 'Todd Allen')"
1695,Artemisia,"('Drama',)",1997,1695,6.3,22,63,3.4,390,67,Agnès Merlet,France,"('Brigitte Catillon', 'Luca Zingaretti', 'Michel Serrault', 'Miki Manojlovic', 'Valentina Cervi')"
1696,Bent,"('Drama', 'War')",1997,1696,6.3,20,65,3.8,3465,79,Sean Mathias,UK,"('Brian Webber', 'Clive Owen', 'Ian McKellen', 'Lothaire Bluteau', 'Mick Jagger')"
1698,"Boys, Les","('Comedy',)",1997,1698,0,0,0,0,0,0,Louis Saïa,Canada,"('Marc Messier', 'Michel Barrette', 'Patrick Huard', 'Rémy Girard', 'Serge Thériault')"
1699,"Butcher Boy, The","('Drama',)",1998,1699,7.5,58,79,3.7,1377,81,Neil Jordan,USA,"(""Aisling O'Sullivan"", 'Alan Boyle', 'Andrew Fullerton', 'Eamonn Owens', 'Fiona Shaw')"
1701,Deconstructing Harry,"('Comedy', 'Drama')",1997,1701,7.2,33,69,3.6,5564,79,Woody Allen,USA,"('Billy Crystal', 'Bob Balaban', 'Kirstie Alley', 'Richard Benjamin', 'Woody Allen')"
1702,Flubber,"(""Children's"", 'Comedy', 'Fantasy')",1997,1702,3.7,29,17,2.8,23244,43,Les Mayfield,USA,"('Christopher McDonald', 'Clancy Brown', 'Marcia Gay Harden', 'Raymond J. Barry', 'Robin Williams')"
1703,For Richer or Poorer,"('Comedy',)",1997,1703,3.7,19,15,2.7,3367,47,Bryan Spicer,USA,"('Jay O Sanders', 'Kirstie Alley', 'Michael Lerner', 'Tim Allen', 'Wayne Knight')"
1704,Good Will Hunting,"('Drama',)",1997,1704,8,69,97,3.9,63868,92,Gus Van Sant,USA,"('Ben Affleck', 'Matt Damon', 'Minnie Driver', 'Robin Williams', 'Stellan Skarsgård')"
1707,Home Alone 3,"(""Children's"", 'Comedy')",1997,1707,4.3,21,23,2.6,22853,42,Raja Gosnell,USA,"('Alex D. Linz', 'David Thornton', 'Lenny von Dohlen', 'Olek Krupa', 'Rya Kihlstedt')"
1708,Ill Gotten Gains,"('Drama',)",1997,1708,0,0,0,0,0,0,Joel Ben Marsden,USA,"('Akosua Busia', ""De'aundre Bonds"", 'Djimon Hounsou', 'Eartha Kitt', 'Reg E. Cathey')"
1709,Legal Deceit,"('Thriller',)",1997,1709,\N,\N,\N,\N,\N,\N,Monika Harris,USA,"('Phil Morris', 'Taryn Carter', 'Keith Leon Williams', 'Sarah Taylor', 'Brian Wesley Thomas')"
1710,Man of Her Dreams,"('Drama',)",1996,1710,0,0,0,0,0,0,Martin Kitrosser,USA,"('Alina Thompson', 'Christopher Kriesa', 'Devon Michael', 'Gordon Thomson', 'Gwen McGee')"
1711,Midnight in the Garden of Good and Evil,"('Comedy', 'Crime', 'Drama', 'Mystery')",1997,1711,6.2,30,50,3.3,7144,65,Clint Eastwood,USA,"('Alison Eastwood', 'Jack Thompson', 'John Cusack', 'Kevin Spacey', 'Lady Chablis')"
1713,Mouse Hunt,"(""Children's"", 'Comedy')",1997,1713,5.3,28,42,2.8,9269,50,Gore Verbinski,USA,"('Eric Christmas', 'Lee Evans', 'Maury Chaykin', 'Nathan Lane', 'Vicki Lewis')"
1714,Never Met Picasso,"('Romance',)",1996,1714,0,0,0,0,0,0,Stephen Kijak,USA,"('Alexis Arquette', 'Alvin Epstein', ""Jody O'Neil"", 'Keith David', 'Margot Kidder')"
1715,Office Killer,"('Thriller',)",1997,1715,3.2,16,12,3,371,44,Cindy Sherman,USA,"('Barbara Sukowa', 'Carol Kane', 'Jeanne Tripplehorn', 'Michael Imperioli', 'Molly Ringwald')"
1716,"Other Voices, Other Rooms","('Drama',)",1997,1716,0,1,0,0,0,0,David Rocksavage,USA,"('Anna Thompson',)"
1717,Scream 2,"('Horror', 'Thriller')",1997,1717,6.8,66,80,2.9,29170,54,Wes Craven,USA,"('Courteney Cox', 'David Arquette', 'Jamie Kennedy', 'Neve Campbell', 'Sarah Michelle Gellar')"
1719,"Sweet Hereafter, The","('Drama',)",1997,1719,8.8,52,100,4,3068,86,Atom Egoyan,Canada,"('Bruce Greenwood', 'David Hemblen', 'Gabrielle Rose', 'Ian Holm', 'Sarah Polley')"
1720,Time Tracers,"('Action', 'Adventure', 'Sci-Fi')",1995,1720,\N,\N,\N,\N,\N,\N,Bret McCormick,USA,"('Randy Clower', 'Veronica Culver', 'Gordon Fox', 'Christopher Heldman', 'Tyler Mason')"
1721,Titanic,"('Drama', 'Romance')",1997,1721,7.4,97,82,3.3,464576,68,James Cameron,USA,"('Billy Zane', 'Frances Fisher', 'Kate Winslet', 'Kathy Bates', 'Leonardo DiCaprio')"
1722,Tomorrow Never Dies,"('Action', 'Romance', 'Thriller')",1997,1722,5.9,55,54,3.1,19587,60,Roger Spottiswoode,UK,"('Joe Don Baker', 'Jonathan Pryce', 'Michelle Yeoh', 'Pierce Brosnan', 'Teri Hatcher')"
1723,Twisted,"('Comedy', 'Drama')",1996,1723,2.9,132,1,2.8,2961,40,Philip Kaufman,USA,"('Andy Garcia', 'Ashley Judd', 'David Strathairn', 'Russell Wong', 'Samuel L. Jackson')"
1725,"Education of Little Tree, The","('Drama',)",1997,1725,6.3,16,62,3.6,544,70,Richard Friedenberg,Canada,"('Graham Greene', 'James Cromwell', 'Jason Cromwell', 'Joseph Ashton', 'Tantoo Cardinal')"
1726,"Postman, The","('Drama',)",1997,1726,3.8,31,9,2.8,8147,51,Kevin Costner,USA,"('James Russo', 'Kevin Costner', 'Larenz Tate', 'Olivia Williams', 'Will Patton')"
1727,"Horse Whisperer, The","('Drama',)",1998,1727,6.9,52,71,3.2,7903,71,Robert Redford,USA,"('Dianne Wiest', 'Kristin Scott Thomas', 'Robert Redford', 'Sam Neill', 'Scarlett Johansson')"
1728,"Winter Guest, The","('Drama',)",1997,1728,6.5,24,62,3.6,994,69,Alan Rickman,UK,"('Arlene Cockburn', 'Emma Thompson', 'Gary Hollywood', 'Phyllida Law', 'Sheila Reid')"
1729,Jackie Brown,"('Crime', 'Drama')",1997,1729,7.3,68,85,3.5,36248,78,Quentin Tarantino,USA,"('Robert Forster', 'Bridget Fonda', 'Michael Keaton', 'Pam Grier', 'Samuel L. Jackson')"
1730,Kundun,"('Drama',)",1997,1730,7.3,58,75,3.7,3355,77,Martin Scorsese,USA,"('Gyurme Tethong', 'Tencho Gyalpo', 'Tenzin Thuthob Tsarong', 'Tenzin Yeshi Paichang', 'Tulku Jamyang Kunga Tenzi...')"
1731,Mr. Magoo,"('Comedy',)",1997,1731,2.3,26,3,2.3,2618,30,Stanley Tong,USA,"('Kelly Lynch', 'Leslie Nielsen', 'Matt Keeslar', 'Nick Chinlund', 'Stephen Tobolowsky')"
1732,"Big Lebowski, The","('Comedy', 'Crime', 'Mystery', 'Thriller')",1998,1732,7.1,74,78,4,82903,93,Joel Coen,USA,"('David Huddleston', 'Jeff Bridges', 'John Goodman', 'Julianne Moore', 'Steve Buscemi')"
1733,Afterglow,"('Drama', 'Romance')",1997,1733,6.8,30,70,3,386,38,Alan Rudolph,USA,"('Jay Underwood', 'Jonny Lee Miller', 'Julie Christie', 'Lara Flynn Boyle', 'Nick Nolte')"
1734,My Life in Pink (Ma vie en rose),"('Comedy', 'Drama')",1997,1734,7.4,20,90,4.1,3051,88,Alain Berliner,France,"('Georges Du Fresne', 'Hélène Vincent', 'Jean-François Gallotte', 'Jean-Philippe Écoffey', 'Michèle Laroque')"
1735,Great Expectations,"('Drama', 'Romance')",1998,1735,5.4,32,37,3.4,10607,76,Alfonso Cuarón,USA,"('Anne Bancroft', 'Chris Cooper', 'Ethan Hawke', 'Gwyneth Paltrow', 'Hank Azaria')"
1739,3 Ninjas: High Noon On Mega Mountain,"('Action', ""Children's"")",1998,1739,0,4,0,2.5,7721,32,Sean McNamara,USA,"('Hulk Hogan', 'Jim Varney', 'Loni Anderson', 'Mathew Botuchis', ""Michael J. O'Laskey II"")"
1740,Men of Means,"('Action', 'Drama')",1998,1740,\N,\N,\N,\N,\N,\N,George Mendeluk,Canada,"('Michael Paré', 'Todd Baker', ""Nicole D'Or"", 'Kaela Dobkin', 'Tie Domi')"
1742,Caught Up,"('Crime',)",1998,1742,4.1,7,0,3.1,627,45,Darin Scott,USA,"('Basil Wallace', 'Bokeem Woodbine', 'Clifton Powell', 'Cynda Williams', 'Joseph Lindsey')"
1743,Arguing the World,"('Documentary',)",1996,1743,6.8,5,80,3.1,150,47,Joseph Dorman,USA,"('Daniel Bell', 'Irving Howe', 'Irving Kristol', 'Nathan Glazer')"
1744,Firestorm,"('Action', 'Adventure', 'Thriller')",1998,1744,0,0,0,0,0,0,Dean Semler,USA,"('William Forsythe', 'Howie Long', 'Scott Glenn', 'Suzy Amis')"
1746,Senseless,"('Comedy',)",1998,1746,3.4,14,7,2.8,1704,50,Penelope Spheeris,USA,"('Brad Dourif', 'David Spade', 'Marlon Wayans', 'Matthew Lillard', 'Tamara Taylor')"
1747,Wag the Dog,"('Comedy', 'Drama')",1997,1747,7.4,70,84,3.4,8216,72,Barry Levinson,USA,"('Anne Heche', 'Denis Leary', 'Dustin Hoffman', 'Robert De Niro', 'Woody Harrelson')"
1748,Dark City,"('Film-Noir', 'Sci-Fi', 'Thriller')",1998,1748,0,2,0,0,0,0,Alex Proyas,Australia,"('Chiara Caselli', 'Fred Ward', 'Robert Patrick')"
1749,"Leading Man, The","('Romance',)",1996,1749,6.4,8,62,3.6,534,71,John Duigan,UK,"('Anna Galiena', 'Barry Humphries', 'Jon Bon Jovi', 'Lambert Wilson', 'Thandie Newton')"
1750,Star Kid,"('Adventure', ""Children's"", 'Fantasy', 'Sci-Fi')",1997,1750,5.3,12,33,2.5,863,32,Manny Coto,USA,"('Alex Daniels', 'Arthur Burghardt', 'Brian Simpson', 'Joey Simmrin', 'Joseph Mazzello')"
1752,Hard Rain,"('Action', 'Thriller')",1998,1752,\N,\N,\N,\N,\N,\N,Michael Waxman,,"('Adrianne Palicki', 'Aimee Teegarden', 'Brad Leland', 'Connie Britton', 'Dana Wheeler-Nicholson')"
1753,Half Baked,"('Comedy',)",1998,1753,4.2,24,29,3.4,26499,82,Tamra Davis,USA,"('Clarence Williams III', 'Guillermo Díaz', 'Harland Williams', 'Jim Breuer', 'Rachel True')"
1754,Fallen,"('Action', 'Mystery', 'Thriller')",1998,1754,5.3,54,40,3.4,9162,75,Gregory Hoblit,USA,"('Denzel Washington', 'Donald Sutherland', 'Embeth Davidtz', 'James Gandolfini', 'John Goodman')"
1755,Shooting Fish,"('Romance',)",1997,1755,5.8,28,57,3.5,1362,72,Stefan Schwartz,UK,"('Claire Cox', 'Dan Futterman', 'Dominic Mafham', 'Kate Beckinsale', 'Stuart Townsend')"
1756,"Prophecy II, The","('Horror',)",1998,1756,4.7,6,33,0,0,0,Greg Spence,USA,"('Eric Roberts', 'Brittany Murphy', 'Christopher Walken', 'Jennifer Beals', 'Russell Wong')"
1757,Duoluo tianshi,"('Drama',)",1995,1757,7.9,19,94,4,4014,86,Kar Wai Wong,Hong Kong,"('Charlie Yeung', 'Karen Mok', 'Leon Lai', 'Michelle Reis', 'Takeshi Kaneshiro')"
1759,Four Days in September,"('Drama',)",1997,1759,6.2,15,53,3.5,524,70,Bruno Barreto,Brazil,"('Alan Arkin', 'Caroline Kava', 'Fernanda Montenegro', 'Fisher Stevens', 'Pedro Cardoso')"
1760,Spice World,"('Comedy', 'Musical')",1997,1760,4.5,33,27,2.1,9540,39,Bob Spiers,UK,"('Emma Bunton', 'Geri Halliwell', 'Melanie Brown', 'Melanie Chisholm', 'Spice Girls')"
1762,Deep Rising,"('Action', 'Horror', 'Sci-Fi')",1998,1762,4.2,27,29,2.8,3617,42,Stephen Sommers,USA,"('Anthony Heald', 'Famke Janssen', ""Kevin J. O'Connor"", 'Treat Williams', 'Wes Studi')"
1765,"Letter From Death Row, A","('Crime', 'Drama')",1998,1765,0,0,0,0,0,0,Bret Michaels,USA,"('Bret Michaels', 'Charlie Sheen', 'Kristi Gibson', 'Martin Sheen', 'Rob Wilds')"
1767,Music From Another Room,"('Drama', 'Romance')",1998,1767,5,6,33,0,0,0,Charlie Peters,USA,"('Brenda Blethyn', 'Bruce Jarchow', 'Gretchen Mol', 'Jude Law', 'Vincent Laresca')"
1769,"Replacement Killers, The","('Action', 'Thriller')",1998,1769,5.4,31,38,3,4222,51,Antoine Fuqua,USA,"('Jürgen Prochnow', 'Kenneth Tsang', 'Michael Rooker', 'Mira Sorvino', 'Yun-Fat Chow')"
1770,B. Monkey,"('Romance', 'Thriller')",1998,1770,5.6,16,62,3.1,1126,49,Michael Radford,UK,"('Asia Argento', 'Jared Harris', 'Jonathan Rhys Meyers', 'Rupert Everett', 'Tim Woodward')"
1771,Night Flier,"('Horror',)",1997,1771,0,4,25,2.8,1507,37,Mark Pavia,USA,"('Dan Monahan', 'Julie Entwisle', 'Merton H. Moss', 'Michael H. Moss', 'Miguel Ferrer')"
1772,Blues Brothers 2000,"('Action', 'Comedy', 'Musical')",1998,1772,5.1,42,45,2.7,8002,42,John Landis,USA,"('Dan Aykroyd', 'J. Evan Bonifant', 'Joe Morton', 'John Goodman', 'Nia Peeples')"
1773,Tokyo Fist,"('Action', 'Drama')",1995,1773,0,2,100,0,0,0,Shinya Tsukamoto,Japan,"('Kaori Fujii', 'Kohji Tsukamoto', 'Naomasa Musaka', 'Shinya Tsukamoto', 'Tomorowo Taguchi')"
1774,Mass Transit,"('Comedy', 'Drama')",1998,1774,5.2,18,44,3.1,2696,51,John Boorman,UK,"('Charlotte Rampling', 'John Alderton', 'Sally Anne Newton', 'Sara Kestelman', 'Sean Connery')"
1776,Ride,"('Drama',)",1998,1776,6.6,111,73,3.1,9370,63,John Dahl,USA,"('Jessica Bowman', 'Leelee Sobieski', 'Paul Walker', 'Steve Zahn', 'Stuart Stone')"
1777,"Wedding Singer, The","('Comedy', 'Romance')",1998,1777,6.1,59,66,3.5,86088,76,Frank Coraci,USA,"('Adam Sandler', 'Allen Covert', 'Christine Taylor', 'Drew Barrymore', 'Matthew Glave')"
1779,Sphere,"('Adventure', 'Sci-Fi', 'Thriller')",1998,1779,4,49,12,2.7,9112,38,Barry Levinson,USA,"('Dustin Hoffman', 'Liev Schreiber', 'Peter Coyote', 'Samuel L. Jackson', 'Sharon Stone')"
1780,Ayn Rand: A Sense of Life,"('Documentary',)",1997,1780,5.8,11,54,3.4,268,58,Michael Paxton,USA,"('Michael S. Berliner', 'Harry Binswanger', 'Sylvia Bokor', 'Daniel E. Greene', 'Cynthia Peikoff')"
1781,"Further Gesture, A","('Drama',)",1996,1781,0,4,75,0,0,0,Robert Dornhelm,UK,"('Alfred Molina', 'Brendan Gleeson', 'Maria Doyle Kennedy', 'Rosana Pastor', 'Stephen Rea')"
