movie_id,title,year,rtAllCriticsRating,rtAudienceRating,rtAllCriticsNumReviews,rtAudienceNumRatings,rtAllCriticsScore,rtAudienceScore,directorName,country
2197,Firelight,1997,5.2,3.8,13,672,46,81,William Nicholson,UK
2199,Phoenix,1998,0.0,0.0,0,0,0,0,Michael Akers,USA
2200,Under Capricorn,1949,5.9,3.0,6,851,66,37,Alfred Hitchcock,UK
2201,"Paradine Case, The",1947,6.2,3.2,8,1208,75,46,Alfred Hitchcock,USA
2202,Lifeboat,1944,7.8,3.8,20,2621,95,84,Alfred Hitchcock,USA
2203,Shadow of a Doubt,1943,8.9,4.0,30,5376,100,89,Alfred Hitchcock,USA
2204,Saboteur,1942,6.7,3.6,14,2467,78,72,Alfred Hitchcock,USA
2205,Mr. & Mrs. Smith,1941,6.0,3.4,202,230941,57,63,Doug Liman,USA
2206,Suspicion,1941,6.2,3.2,16,728,68,51,Irwin Winkler,France
2207,Jamaica Inn,1939,5.5,3.0,10,1259,70,38,Alfred Hitchcock,UK
2208,"Lady Vanishes, The",1938,8.3,4.0,33,4078,96,87,Alfred Hitchcock,UK
2209,Young and Innocent,1937,7.5,3.4,13,889,100,61,Alfred Hitchcock,UK
2210,Sabotage,1936,7.3,3.5,7,1459,100,68,Alfred Hitchcock,UK
2211,Secret Agent,1936,7.6,0.0,10,0,100,0,Alfred Hitchcock,UK
2212,"Man Who Knew Too Much, The",1934,7.7,0.0,28,0,89,0,Alfred Hitchcock,USA
2214,Number Seventeen,1932,0.0,0.0,2,0,0,0,Alfred Hitchcock,UK
2215,Rich and Strange,1932,6.4,0.0,10,0,70,0,Alfred Hitchcock,UK
2216,"Skin Game, The",1931,0.0,2.7,3,145,0,27,Alfred Hitchcock,UK
2218,Juno and Paycock,1930,5.1,0.0,7,0,57,0,Alfred Hitchcock,UK
2219,Murder!,1930,6.2,3.1,49,9130,55,52,Andrew Davis,USA
2220,"Manxman, The",1929,0.0,3.1,2,502,100,37,Alfred Hitchcock,UK
2221,Blackmail,1929,6.7,3.4,9,1310,88,63,Alfred Hitchcock,UK
2222,Champagne,1928,0.0,0.0,1,0,0,0,Alfred Hitchcock,UK
2223,"Farmer's Wife, The",1928,0.0,0.0,0,0,0,0,David Sutherland,UK
2225,Easy Virtue,1927,5.8,3.1,120,16900,52,48,Stephan Elliott,UK
2226,"Ring, The",1927,6.6,3.0,169,146246,71,50,Gore Verbinski,USA
2227,"Lodger, The",1926,3.6,2.9,23,1023,17,36,David Ondaatje,USA
2229,"Pleasure Garden, The",1925,0.0,0.0,1,0,100,0,Alfred Hitchcock,UK
2231,Rounders,1998,6.2,3.7,76,21780,64,86,John Dahl,USA
2232,Cube,1997,6.1,3.5,33,22869,60,75,Vincenzo Natali,Canada
2233,Digging to China,1998,4.4,3.7,7,506,42,70,Timothy Hutton,USA
2234,Let's Talk About Sex,1998,7.6,3.4,187,6162,89,72,Bill Condon,USA
2235,One Man's Hero,1999,4.8,3.1,8,305,37,48,Lance Hool,Spain
2236,Simon Birch,1998,5.8,3.4,32,8747,43,76,Mark Johnson,USA
2237,Without Limits,1998,6.5,4.0,37,1947,78,88,Robert Towne,USA
2238,Seven Beauties (Pasqualino Settebellezze),1976,8.2,4.0,9,557,88,87,Lina Wertmüller,Italy
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),1975,5.9,3.7,16,857,68,77,Lina Wertmüller,Italy
2240,My Bodyguard,1980,6.5,3.4,25,1236,84,67,Tony Bill,USA
2241,Class,1983,4.7,3.0,12,1523,25,47,Lewis John Carlino,USA
2242,"Grandview, U.S.A.",1984,0.0,0.0,1,0,0,0,Randal Kleiser,USA
2243,Broadcast News,1987,8.1,3.5,38,2524,97,71,James L. Brooks,USA
2244,"Allnighter, The",1987,2.5,2.9,7,329,0,39,Tamar Simon Hoffs,USA
2245,Working Girl,1988,6.7,3.1,36,6043,83,61,Mike Nichols,USA
2246,Stars and Bars,1988,0.0,0.0,1,0,100,0,Pat O'Connor,USA
2247,Married to the Mob,1988,7.2,0.0,22,0,86,0,Jonathan Demme,USA
2248,Say Anything...,1989,8.1,3.6,38,20891,100,82,Cameron Crowe,USA
2249,My Blue Heaven,1990,5.5,3.0,16,2634,68,54,Herbert Ross,USA
2250,Men Don't Leave,1990,6.6,3.4,16,202,75,54,Paul Brickman,USA
2252,Hero,1992,0.0,0.0,0,0,0,0,Selwyn Roberts,USA
2253,Toys,1992,4.1,2.6,22,6312,27,39,Barry Levinson,USA
2255,Young Doctors in Love,1982,4.2,2.7,6,366,0,33,Garry Marshall,USA
2256,Parasite,1982,2.2,0.0,5,0,0,0,Andrew Prendergast,USA
2257,No Small Affair,1984,5.7,0.0,6,0,66,0,Jerry Schatzberg,USA
2258,Master Ninja I,1984,0.0,0.0,1,0,0,0,Chia-Liang Liu,Hong Kong
2259,Blame It on Rio,1984,2.9,2.8,22,1097,9,36,Stanley Donen,USA
2260,Wisdom,1986,3.9,3.0,58,1070,25,42,Madonna,UK
2261,One Crazy Summer,1986,5.6,3.3,15,3309,60,62,Savage Steve Holland,USA
2262,About Last Night...,1986,7.2,3.8,49,1691,83,84,Don McKellar,Canada
2263,"Seventh Sign, The",1988,3.7,3.1,16,3031,18,55,Carl Schultz,USA
2264,We're No Angels,1989,5.1,2.9,18,2176,50,43,Neil Jordan,USA
2265,Nothing But Trouble,1991,2.2,0.0,10,0,10,0,Dan Aykroyd,USA
2266,"Butcher's Wife, The",1991,3.8,2.7,13,1218,23,30,Terry Hughes,USA
2267,Mortal Thoughts,1991,5.6,2.9,13,1404,61,33,Alan Rudolph,USA
2268,"Few Good Men, A",1992,6.8,3.6,42,26934,83,83,Rob Reiner,USA
2269,Indecent Proposal,1993,4.7,2.9,35,7358,37,50,Adrian Lyne,USA
2271,Permanent Midnight,1998,5.7,3.2,51,1302,58,55,David Veloz,USA
2272,One True Thing,1998,7.2,3.4,60,2813,88,65,Carl Franklin,USA
2273,Rush Hour,1998,6.0,3.4,62,73231,59,79,Brett Ratner,USA
2275,Six-String Samurai,1998,6.0,3.7,20,2140,60,75,Lance Mungia,USA
2276,"Soldier's Daughter Never Cries, A",1998,7.0,3.4,24,482,79,62,James Ivory,France
2278,Ronin,1998,6.3,3.5,60,26379,68,76,John Frankenheimer,UK
2279,Urban Legend,1998,4.3,2.7,48,15231,20,46,Jamie Blanks,USA
2280,Clay Pigeons,1998,6.2,3.4,51,2336,62,67,David Dobkin,Germany
2281,Monument Ave.,1998,7.0,3.3,19,386,89,58,Ted Demme,USA
2282,Pecker,1998,5.7,3.2,43,3201,53,63,John Waters,USA
2283,"Sheltering Sky, The",1990,5.2,3.8,22,1679,45,79,Bernardo Bertolucci,UK
2284,Bandit Queen,1994,7.5,3.6,25,1049,100,72,Shekhar Kapur,India
2285,If....,1968,7.9,4.1,30,2971,96,88,Lindsay Anderson,UK
2286,"Fiendish Plot of Dr. Fu Manchu, The",1980,3.6,3.0,10,277,20,45,Piers Haggard,USA
2287,Them!,1954,6.0,3.4,50,4393,60,62,David Moreau,France
2288,"Thing, The",1982,0.0,0.0,0,0,0,0,Nanni Moretti,USA
2289,"Player, The",1992,0.0,0.0,0,0,0,0,Robert Altman,USA
2290,Stardust Memories,1980,6.6,3.8,24,2789,70,80,Woody Allen,USA
2291,Edward Scissorhands,1990,7.6,3.8,53,145994,90,88,Tim Burton,USA
2292,Overnight Delivery,1996,4.9,0.0,7,0,42,0,Jason Bloom,USA
2293,Shadrach,1998,5.8,3.6,16,134,50,59,Susanna Styron,USA
2294,Antz,1998,7.7,2.9,86,33465,95,47,Eric Darnell,USA
2295,"Impostors, The",1998,3.9,3.0,91,1418,20,46,Gary Fleder,USA
2296,"Night at the Roxbury, A",1998,3.4,3.1,54,27913,11,67,John Fortenberry,USA
2297,What Dreams May Come,1998,5.7,3.6,66,31618,54,85,Vincent Ward,USA
2298,Strangeland,1998,2.3,3.5,16,4041,6,65,John Pieplow,USA
2299,"Battle of the Sexes, The",1959,0.0,0.0,1,0,100,0,Charles Crichton,UK
2300,"Producers, The",1968,5.8,3.1,150,31343,50,63,Susan Stroman,USA
2301,History of the World: Part I,1981,5.6,0.0,25,0,60,0,Mel Brooks,USA
2302,My Cousin Vinny,1992,6.9,0.0,38,0,86,0,Jonathan Lynn,USA
2303,Nashville,1975,8.6,4.1,39,3090,94,84,Robert Altman,USA
2304,Love Is the Devil,1998,0.0,0.0,0,0,0,0,John Maybury,UK
2305,Slam,1998,6.8,3.9,21,549,61,80,Marc Levin,USA
2306,Holy Man,1998,3.6,2.4,49,3310,12,30,Stephen Herek,USA
2307,One Tough Cop,1998,4.2,2.8,20,405,25,28,Bruno Barreto,USA
2308,Detroit 9000,1973,5.4,2.9,6,572,16,48,Arthur Marks,USA
2310,"Mighty, The",1998,3.8,3.1,25,14328,8,64,Stephen Herek,USA
2311,2010,1984,5.7,3.2,25,5956,64,58,Peter Hyams,USA
2312,Children of a Lesser God,1986,7.1,3.6,24,2089,83,76,Randa Haines,USA
2313,"Elephant Man, The",1980,8.2,3.9,33,16869,90,90,David Lynch,USA
2314,Beloved,1998,7.1,3.3,66,2521,77,68,Jonathan Demme,USA
2315,Bride of Chucky,1998,5.3,2.6,30,20874,43,52,Ronny Yu,Canada
2316,Practical Magic,1998,4.4,3.2,54,24912,20,73,Griffin Dunne,USA
2317,"Alarmist, The",1997,5.6,0.0,11,0,54,0,Evan Dunsky,USA
2318,Happiness,1998,7.9,4.0,44,11088,84,88,Todd Solondz,USA
2319,Reach the Rock,1997,4.5,3.4,8,22,37,60,William Ryan,USA
2320,Apt Pupil,1998,6.0,3.1,55,5334,52,57,Bryan Singer,USA
2321,Pleasantville,1998,7.5,3.3,82,22512,85,73,Gary Ross,USA
2322,Soldier,1998,3.5,2.8,50,5503,10,46,Paul W.S. Anderson,UK
2323,"Cruise, The",1998,6.0,3.5,185,113378,61,66,Bryan Singer,USA
2324,Life Is Beautiful (La Vita ï¿½ bella),1997,7.5,4.3,84,65601,78,96,Roberto Benigni,Italy
2325,Orgazmo,1997,5.1,3.2,32,9287,46,66,Trey Parker,USA
2326,Shattered Image,1998,4.8,0.0,14,0,28,0,Raoul Ruiz,USA
2327,Tales from the Darkside: The Movie,1990,4.5,3.1,14,2283,35,49,John Harrison,USA
2328,Vampires,1998,5.8,3.7,45,77706,57,85,Neil Jordan,USA
2329,American History X,1998,7.2,4.2,72,140060,83,96,Tony Kaye,USA
2330,Hands on a Hard Body,1996,7.1,4.1,19,320,84,89,S.R. Bindler,USA
2331,Living Out Loud,1998,6.3,3.4,31,845,58,60,Richard LaGravenese,USA
2332,Belly,1998,3.9,3.9,15,6432,13,86,Hype Williams,Jamaica
2333,Gods and Monsters,1998,8.4,3.7,48,3109,95,80,Bill Condon,UK
2334,"Siege, The",1998,5.8,3.1,59,8405,44,56,Edward Zwick,USA
2335,"Waterboy, The",1998,4.6,3.4,72,79240,31,74,Frank Coraci,USA
2336,Elizabeth,1998,7.3,3.8,47,19341,80,86,Shekhar Kapur,UK
2337,Velvet Goldmine,1998,6.5,3.7,38,10467,55,80,Todd Haynes,UK
2338,I Still Know What You Did Last Summer,1998,3.3,2.6,53,19948,7,42,Danny Cannon,USA
2339,I'll Be Home For Christmas,1998,3.9,2.6,40,3438,17,46,Arlene Sanford,USA
2340,Meet Joe Black,1998,5.6,3.4,36,38972,50,80,Martin Brest,USA
2341,Dancing at Lughnasa,1998,6.1,3.4,31,869,64,59,Pat O'Conner,Ireland
2342,Hard Core Logo,1996,6.4,0.0,12,0,66,0,Bruce McDonald,Canada
2343,"Naked Man, The",1998,4.9,0.0,5,0,20,0,J. Todd Anderson,USA
2344,Runaway Train,1985,7.1,3.5,27,1615,85,71,Andrey Konchalovskiy,USA
2345,Desert Bloom,1986,7.0,0.0,9,0,77,0,Eugene Corr,USA
2346,"Stepford Wives, The",1975,4.7,2.6,163,14476,26,36,Frank Oz,USA
2347,"Pope of Greenwich Village, The",1984,7.4,3.5,9,970,88,68,Michael Cimino,USA
2348,Sid and Nancy,1986,7.3,3.5,31,6365,90,75,Alex Cox,UK
2349,Mona Lisa,1986,4.9,3.1,147,23577,34,61,Mike Newell,USA
2350,Heart Condition,1990,3.3,2.9,7,842,0,43,James D. Parriott,USA
2351,Nights of Cabiria (Le Notti di Cabiria),1957,8.7,4.4,35,3465,97,94,Federico Fellini,Italy
2352,"Big Chill, The",1983,6.1,3.6,31,4386,67,79,Lawrence Kasdan,USA
2353,Enemy of the State,1998,6.4,3.5,81,34766,70,76,Tony Scott,USA
2354,"Rugrats Movie, The",1998,5.8,2.8,47,6870,57,42,Igor Kovalyov,USA
2355,"Bug's Life, A",1998,7.9,3.3,80,64405,91,61,John Lasseter,USA
2356,Celebrity,1998,5.6,3.0,37,3241,40,42,Woody Allen,USA
2357,Central Station (Central do Brasil),1998,7.9,4.2,48,3839,93,93,Walter Salles Jr.,Brazil
2358,Savior,1998,6.8,3.7,8,947,62,78,Peter Antonijevic,USA
2359,Waking Ned Devine,1998,7.0,3.6,57,4612,82,85,Kirk Jones,UK
2360,"Celebration, The (Festen)",1998,8.0,4.3,36,5434,91,95,Thomas Vinterberg,Denmark
2361,Pink Flamingos,1972,6.6,3.6,35,4901,80,74,John Waters,USA
2362,Glen or Glenda,1953,3.6,2.6,22,1851,31,35,Daniel Davis [Edward D. Wood Jr.],USA
2363,Godzilla (Gojira),1954,7.6,4.1,57,2309,92,86,Ishirô Honda,Japan
2364,Godzilla (Gojira),1984,4.7,2.6,59,17658,25,38,Roland Emmerich,USA
2365,King Kong vs. Godzilla (Kingukongu tai Gojira),1962,4.4,3.1,11,2636,36,49,Ishirô Honda,USA
2366,King Kong,1933,7.7,2.8,242,207337,83,52,Peter Jackson,New Zealand
2367,King Kong,1976,7.7,2.8,242,207337,83,52,Peter Jackson,New Zealand
2368,King Kong Lives,1986,1.6,2.7,9,5069,0,37,Charles McCracken (II),USA
2369,Desperately Seeking Susan,1985,6.7,2.8,23,3449,86,55,Susan Seidelmun,USA
2370,"Emerald Forest, The",1985,7.2,0.0,15,0,86,0,John Boorman,UK
2371,Fletch,1985,6.4,3.3,28,6895,75,78,Michael Ritchie,USA
2372,Fletch Lives,1989,4.1,2.9,13,2636,30,53,Michael Ritchie,USA
2373,Red Sonja,1985,0.0,0.0,0,0,0,0,Douglas Aarniokoski,USA
2374,Gung Ho,1986,5.3,3.0,14,1121,42,45,Ron Howard,USA
2375,"Money Pit, The",1986,4.8,3.0,19,7189,47,59,Richard Benjamin,USA
2376,"View to a Kill, A",1985,4.8,3.1,41,12502,39,49,John Glen,UK
2377,Lifeforce,1985,5.4,0.0,14,0,57,0,Tobe Hooper,UK
2378,Police Academy,1984,4.6,0.0,15,0,46,0,Hugh Wilson,USA
2379,Police Academy 2: Their First Assignment,1985,3.1,0.0,13,0,23,0,Jerry Paris,USA
2380,Police Academy 3: Back in Training,1986,4.2,2.8,10,6533,40,49,Jerry Paris,USA
2381,Police Academy 4: Citizens on Patrol,1987,2.4,2.7,18,6328,0,46,Jim Drake (II),USA
2382,Police Academy 5: Assignment: Miami Beach,1988,0.0,0.0,2,0,0,0,Alan Myerson,USA
2383,Police Academy 6: City Under Siege,1989,1.2,0.0,7,0,0,0,Peter Bonerz,USA
2384,Babe: Pig in the City,1998,6.2,2.8,58,9741,60,45,George Miller,Australia
2385,Home Fries,1998,4.8,2.5,35,4100,31,34,Dean Parisot,USA
2386,Jerry Springer: Ringmaster,1998,3.0,2.1,23,443,21,19,Neil Abramson,USA
2387,Very Bad Things,1998,5.6,3.0,50,5484,44,57,Peter Berg,USA
2388,Steam: The Turkish Bath (Hamam),1997,6.3,3.7,16,781,81,75,Ferzan Ozpetek,Italy
2389,Psycho,1998,8.9,3.9,67,32475,98,90,Alfred Hitchcock,USA
2390,Little Voice,1998,7.2,3.4,35,2979,82,68,Mark Herman,UK
2391,"Simple Plan, A",1998,8.1,3.4,51,7546,90,74,Sam Raimi,France
2392,Jack Frost,1998,3.8,2.8,47,6973,14,48,Troy Miller,USA
2393,Star Trek: Insurrection,1998,5.8,3.1,64,13225,54,53,Jonathan Frakes,USA
2394,"Prince of Egypt, The",1998,7.0,3.1,82,16105,78,67,Brenda Chapman,USA
2395,Rushmore,1998,7.8,3.7,82,34168,86,91,Wes Anderson,USA
2396,Shakespeare in Love,1998,8.1,3.3,101,30161,93,76,John Madden,USA
2397,Mass Appeal,1984,0.0,0.0,2,0,100,0,Glenn Jordan,USA
2398,Miracle on 34th Street,1947,8.0,3.5,31,5409,93,81,George Seaton,USA
2399,Santa Claus: The Movie,1985,4.1,3.1,17,2513,17,66,Jeannot Szwarc,UK
2400,Prancer,1989,6.0,3.0,16,1515,68,53,John D. Hancock,USA
2401,Pale Rider,1985,7.3,3.6,24,8286,91,78,Clint Eastwood,USA
2402,Rambo: First Blood Part II,1985,4.1,3.1,30,18865,30,63,George P. Cosmatos,USA
2403,First Blood,1982,7.1,3.5,35,23595,85,81,Ted Kotcheff,USA
2404,Rambo III,1988,4.6,2.9,28,16200,35,51,Peter MacDonald,USA
2405,"Jewel of the Nile, The",1985,4.9,3.0,19,7338,47,45,Lewis Teague,USA
2406,Romancing the Stone,1984,7.0,3.2,42,14494,85,62,Robert Zemeckis,Mexico
2407,Cocoon,1985,6.1,3.1,23,7543,78,55,Ron Howard,USA
2408,Cocoon: The Return,1988,4.6,2.7,10,2029,30,37,Daniel Petrie,USA
2409,Rocky II,1979,6.4,3.4,23,51625,69,79,Sylvester Stallone,USA
2410,Rocky III,1982,5.4,3.3,29,48532,62,74,Sylvester Stallone,USA
2411,Rocky IV,1985,4.7,3.4,34,53876,44,79,Sylvester Stallone,USA
2412,Rocky V,1990,4.0,2.8,29,34216,24,53,John G. Avildsen,USA
2413,Clue,1985,6.2,3.6,19,16850,73,85,Jonathan Lynn,USA
2414,Young Sherlock Holmes,1985,5.6,3.3,19,2485,63,63,Barry Levinson,USA
2415,Violets Are Blue...,1986,5.3,3.4,7,93,57,39,Jack Fisk,USA
2416,Back to School,1986,6.8,2.9,24,3814,87,60,Alan Metter,USA
2417,Heartburn,1986,5.7,3.2,11,1466,63,52,Mike Nichols,USA
2418,Nothing in Common,1986,5.8,2.8,18,1198,55,38,Garry Marshall,USA
2419,Extremities,1986,5.9,0.0,7,0,57,0,Robert M. Young,USA
2420,"Karate Kid, The",1984,6.9,3.3,41,20688,90,71,John G. Avildsen,USA
2421,"Karate Kid, Part II, The",1986,4.8,0.0,20,0,40,0,John G. Avildsen,USA
2422,"Karate Kid III, The",1989,4.1,2.8,17,9109,23,46,John G. Avildsen,USA
2423,Christmas Vacation,1989,6.2,3.5,34,21650,61,83,Jeremiah S. Chechik,USA
2424,You've Got Mail,1998,6.2,3.1,75,60706,68,70,Nora Ephron,USA
2425,"General, The",1998,8.9,4.4,38,3785,92,93,Clyde Bruckman,USA
2426,"Theory of Flight, The",1998,5.6,3.5,19,345,52,63,Paul Greengrass,UK
2427,"Thin Red Line, The",1998,7.1,3.4,80,27248,78,75,Terrence Malick,USA
2428,"Faculty, The",1998,5.6,2.9,37,14071,51,55,Robert Rodriguez,USA
2429,Mighty Joe Young,1998,5.8,2.8,42,10755,52,48,Ron Underwood,USA
2430,Mighty Joe Young,1949,5.8,2.8,42,10755,52,48,Ron Underwood,USA
2431,Patch Adams,1998,4.0,3.3,55,20869,23,77,Tom Shadyac,USA
2432,Stepmom,1998,5.1,3.3,53,22696,43,75,Chris Columbus,USA
2433,"Civil Action, A",1998,6.4,3.1,66,3573,60,53,Steven Zaillian,USA
2434,Down in the Delta,1998,6.8,3.6,22,434,77,68,Maya Angelou,USA
2435,Hurlyburly,1998,5.9,3.2,34,1455,58,56,Anthony Drazan,USA
2436,Tea with Mussolini,1999,6.4,3.5,33,1769,66,72,Franco Zeffirelli,Italy
2439,Affliction,1997,7.6,3.4,44,1078,86,69,Paul Schrader,USA
2440,Another Day in Paradise,1998,5.7,3.2,46,1703,56,57,Larry Clark,USA
2441,"Hi-Lo Country, The",1998,5.4,3.1,34,620,55,43,Stephen Frears,USA
2442,Hilary and Jackie,1998,7.5,3.7,43,1702,88,81,Anand Tucker,UK
2443,Playing by Heart,1998,6.0,3.6,51,5334,62,76,Willard Carroll,UK
2444,24 7: Twenty Four Seven,1997,5.7,3.9,20,451,35,84,Shane Meadows,UK
2445,At First Sight,1999,5.2,2.9,36,2599,33,48,Irwin Winkler,USA
2446,In Dreams,1999,7.4,4.1,127,103666,77,93,Darren Aronofsky,USA
2447,Varsity Blues,1999,5.0,3.2,51,17053,39,75,Brian Robbins,USA
2448,Virus,1999,3.2,2.4,44,2719,9,26,John Bruno,USA
2449,"Garbage Pail Kids Movie, The",1987,1.9,2.6,11,1589,0,37,Rodney Amateau,USA
2450,Howard the Duck,1986,2.5,2.6,32,7309,15,43,Willard Huyck,USA
2451,"Gate, The",1987,4.9,3.2,85,23993,41,60,Roman Polanski,Spain
2452,"Gate II: Trespassers, The",1990,0.0,0.0,0,0,0,0,Tibor Takács,USA
2453,"Boy Who Could Fly, The",1986,5.9,3.2,16,1754,68,63,Nick Castle,USA
2454,"Fly, The",1958,8.0,3.3,44,14099,90,74,David Cronenberg,USA
2455,"Fly, The",1986,8.0,3.3,44,14099,90,74,David Cronenberg,USA
2456,"Fly II, The",1989,4.4,0.0,15,0,26,0,Chris Walas,USA
2457,Running Scared,1986,4.5,3.6,128,35992,39,77,Wayne Kramer,Germany
2458,Armed and Dangerous,1986,3.0,0.0,7,0,14,0,Mark L. Lester,USA
2459,"Texas Chainsaw Massacre, The",1974,4.8,3.2,152,36030,36,67,Marcus Nispel,USA
2460,"Texas Chainsaw Massacre 2, The",1986,4.6,2.9,21,8495,42,51,Tobe Hooper,USA
2461,Leatherface: Texas Chainsaw Massacre III,1990,3.4,2.9,14,6411,14,52,Jeff Burr,USA
2462,"Return of the Texas Chainsaw Massacre, The",1994,3.2,2.4,28,5539,14,34,Kim Henkel,USA
2463,Ruthless People,1986,6.7,3.1,21,3852,90,62,David Zucker,USA
2464,Trick or Treat,1986,7.5,3.5,20,15410,85,67,Michael Dougherty,Canada
2465,Deadly Friend,1986,3.7,0.0,6,0,0,0,Wes Craven,USA
2466,Belizaire the Cajun,1986,6.2,3.6,6,147,66,63,Glen Pitre,USA
2467,"Name of the Rose, The",1986,6.2,3.6,18,8830,72,83,Jean-Jacques Annaud,France
2468,Jumpin' Jack Flash,1986,3.9,2.8,18,4253,27,55,Penny Marshall,USA
2469,Peggy Sue Got Married,1986,6.8,2.9,24,5428,87,47,Francis Ford Coppola,USA
2470,Crocodile Dundee,1986,6.6,3.0,26,11828,88,55,Peter Faiman,Australia
2471,Crocodile Dundee II,1988,3.6,0.0,21,0,14,0,John Cornell,Australia
2472,Tough Guys,1986,4.9,3.3,18,251,38,49,Norman Mailer,USA
2473,Soul Man,1986,3.0,2.6,22,1023,13,37,Steve Miner,USA
2474,"Color of Money, The",1986,7.3,3.3,34,8226,91,65,Martin Scorsese,USA
2475,52 Pick-Up,1986,5.8,3.1,10,248,50,48,John Frankenheimer,USA
2476,Heartbreak Ridge,1986,6.7,3.5,13,4368,84,73,Clint Eastwood,USA
2477,Firewalker,1986,3.0,2.8,10,1109,0,41,J. Lee Thompson,USA
2478,Three Amigos!,1986,5.2,3.1,17,12978,52,65,John Landis,USA
2479,Gloria,1999,4.1,2.7,27,660,18,31,Sidney Lumet,USA
2480,Dry Cleaning (Nettoyage ï¿½ sec),1997,6.6,3.1,15,198,80,46,Anne Fontaine,France
2481,My Name Is Joe,1998,7.3,3.8,23,1146,86,81,Ken Loach,Spain
2482,Still Crazy,1998,6.5,3.8,25,1495,72,81,Brian Gibson,UK
2483,"Day of the Beast, The (El Dï¿½a de la bestia)",1995,6.7,0.0,9,0,77,0,Alex de la Iglesia,Spain
2485,She's All That,1999,4.9,3.0,55,53730,38,60,Robert Iscove,USA
2486,24-hour Woman,1998,5.8,3.4,14,50,57,50,Nancy Savoca,USA
2487,"Blood, Guts, Bullets and Octane",1998,5.4,2.9,22,645,45,40,Joe Carnahan,USA
2488,Peeping Tom,1960,8.2,4.0,31,3195,93,85,Michael Powell,UK
2490,Payback,1999,5.8,3.2,70,12940,51,67,Brian Helgeland,USA
2491,Simply Irresistible,1999,4.0,2.9,29,6203,13,55,Mark Tarlov,Germany
2492,20 Dates,1998,4.8,0.0,31,0,38,0,Myles Berkowitz,USA
2493,"Harmonists, The",1997,7.0,3.8,35,302,80,84,Joseph Vilsmaier,Germany
2494,"Last Days, The",1998,5.9,3.1,111,5692,57,53,Gus Van Sant,USA
2495,"Fantastic Planet, The (La Planï¿½te sauvage)",1973,7.1,4.0,22,2423,86,86,René Laloux,France
2496,Blast from the Past,1999,6.1,2.9,35,12330,60,54,Hugh Wilson,USA
2497,Message in a Bottle,1999,5.2,3.2,35,17649,31,67,Luis Mandoki,USA
2499,God Said 'Ha!',1998,6.9,3.4,21,398,85,67,Julia Sweeney,USA
2500,Jawbreaker,1999,3.3,2.8,57,8386,7,54,Darren Stein,USA
2501,October Sky,1999,7.6,3.6,70,12678,90,84,Joe Johnston,USA
2502,Office Space,1999,6.8,4.0,88,78802,79,92,Mike Judge,USA
2503,"Apple, The (Sib)",1998,7.0,3.7,20,409,80,77,Samira Makhmalbaf,Iran
2504,200 Cigarettes,1999,4.5,3.0,57,5146,29,54,Risa Bramon Garcia,USA
2505,8MM,1999,4.2,3.0,78,14973,21,56,Joel Schumacher,USA
2506,"Other Sister, The",1999,4.7,3.3,48,8954,29,68,Garry Marshall,USA
2507,Breakfast of Champions,1999,4.2,2.5,44,1509,25,31,Alan Rudolph,USA
2508,"Breaks, The",1999,5.0,3.1,187,107481,33,52,Peyton Reed,USA
2509,Eight Days a Week,1997,3.8,0.0,9,0,22,0,Michael Davis,USA
2510,Just the Ticket,1999,4.5,3.0,10,410,20,41,Richard Wenk,France
2511,"Long Goodbye, The",1973,8.2,4.0,24,2667,95,88,Robert Altman,USA
2512,"Ballad of Narayama, The (Narayama Bushiko)",1982,8.2,4.3,9,634,100,91,Shohei Imamura,Japan
2513,Pet Sematary,1989,5.2,0.0,18,0,50,0,Mary Lambert,USA
2514,Pet Sematary II,1992,4.0,0.0,16,0,31,0,Mary Lambert,USA
2515,Children of the Corn II: The Final Sacrifice,1993,2.3,2.8,8,2650,25,39,David Price,USA
2516,Children of the Corn III,1994,0.0,0.0,1,0,0,0,James D.R. Hickox,USA
2517,Christine,1983,5.7,3.2,21,10394,66,63,John Carpenter,USA
2518,Night Shift,1982,6.4,3.2,19,1720,89,55,Ron Howard,USA
2519,House on Haunted Hill,1958,4.4,2.9,53,13288,24,49,William Malone,USA
2520,Airport,1970,5.9,3.1,13,2253,69,48,George Seaton,USA
2521,Airport 1975,1974,4.8,2.9,12,1688,33,36,Jack Smight,USA
2522,Airport '77,1977,0.0,0.0,0,0,0,0,Craig Schlattman,USA
2523,Rollercoaster,1977,6.0,0.0,6,0,50,0,James Goldstone,USA
2524,"Towering Inferno, The",1974,6.4,3.3,19,4474,78,67,Irwin Allen,USA
2525,Alligator,1980,5.5,3.0,17,1198,47,42,Kevin Spacey,USA
2526,Meteor,1979,3.6,0.0,11,0,9,0,Ronald Neame,USA
2527,Westworld,1973,7.1,3.5,30,4334,90,68,Michael Crichton,USA
2528,Logan's Run,1976,6.2,3.3,27,9250,70,65,Michael Anderson,USA
2529,Planet of the Apes,1968,7.4,3.4,44,12844,88,80,Franklin J. Schaffner,USA
2530,Beneath the Planet of the Apes,1970,5.3,3.0,22,4261,40,46,Ted Post,USA
2531,Battle for the Planet of the Apes,1973,4.7,2.9,24,3262,37,38,J. Lee Thompson,USA
2532,Conquest of the Planet of the Apes,1972,5.5,3.0,18,3697,44,49,J. Lee Thompson,USA
