user_id,gender,age,occupation
2387,M,30,technician/engineer
2388,M,60,customer service
2389,M,30,self-employed
2390,F,30,doctor/health care
2391,M,53,tradesman/craftsman
2392,F,60,clerical/admin
2393,M,60,retired
2394,M,40,doctor/health care
2395,M,40,executive/managerial
2396,F,21,other
2397,F,40,lawyer
2398,M,30,other
2399,M,40,technician/engineer
2400,F,30,self-employed
2401,M,30,college/grad student
2402,M,47,technician/engineer
2403,M,21,college/grad student
2404,M,21,executive/managerial
2405,M,53,farmer
2406,F,60,programmer
2407,M,40,self-employed
2408,F,47,academic/educator
2409,F,40,homemaker
2410,M,60,executive/managerial
2411,F,40,sales/marketing
2412,M,60,retired
2413,F,60,executive/managerial
2414,M,30,academic/educator
2415,M,30,executive/managerial
2416,M,47,executive/managerial
2417,M,47,academic/educator
2418,F,12,K-12 student
2419,M,30,other
2420,M,53,executive/managerial
2421,M,40,executive/managerial
2422,F,53,homemaker
2423,F,47,homemaker
2424,M,30,technician/engineer
2425,F,40,sales/marketing
2426,M,60,other
2427,F,30,sales/marketing
2428,M,47,technician/engineer
2429,M,30,artist
2430,M,30,college/grad student
2431,F,30,college/grad student
2432,M,30,college/grad student
2433,M,30,college/grad student
2434,M,30,college/grad student
2435,M,30,college/grad student
2436,M,30,executive/managerial
2437,M,30,college/grad student
2438,M,40,academic/educator
2439,M,47,technician/engineer
2440,M,53,technician/engineer
2441,F,47,doctor/health care
2442,M,40,technician/engineer
2443,F,40,other
2444,F,47,college/grad student
2445,M,30,other
2446,M,21,executive/managerial
2447,M,30,sales/marketing
2448,M,40,doctor/health care
2449,M,60,retired
2450,M,47,self-employed
2451,M,47,programmer
2452,M,47,executive/managerial
2453,M,30,executive/managerial
2454,M,21,other
2455,M,40,executive/managerial
2456,M,30,customer service
2457,M,30,other
2458,M,30,executive/managerial
2459,M,53,executive/managerial
2460,F,53,academic/educator
2461,M,21,college/grad student
2462,M,40,academic/educator
2463,M,30,executive/managerial
2464,F,21,college/grad student
2465,M,53,doctor/health care
2466,M,30,scientist
2467,M,12,K-12 student
2468,M,53,academic/educator
2469,M,30,college/grad student
2470,M,40,tradesman/craftsman
2471,M,53,retired
2472,M,30,tradesman/craftsman
2473,M,30,programmer
2474,M,30,programmer
2475,F,30,tradesman/craftsman
2476,M,53,programmer
2477,M,47,other
2478,M,53,academic/educator
2479,F,30,academic/educator
2480,F,21,writer
2481,M,40,sales/marketing
2482,F,53,clerical/admin
2483,M,60,retired
2484,M,47,customer service
2485,M,40,sales/marketing
2486,M,21,programmer
2487,M,47,executive/managerial
2488,F,47,artist
2489,F,40,homemaker
2490,M,30,programmer
2491,M,40,executive/managerial
2492,F,47,artist
2493,M,47,artist
2494,M,21,college/grad student
2495,F,21,college/grad student
2496,M,53,academic/educator
2497,F,53,sales/marketing
2498,M,60,tradesman/craftsman
2499,M,53,other
2500,M,60,academic/educator
2501,M,30,scientist
2502,M,60,retired
2503,M,40,technician/engineer
2504,M,30,executive/managerial
2505,M,30,executive/managerial
2506,F,30,sales/marketing
2507,M,30,college/grad student
2508,F,40,clerical/admin
2509,M,30,customer service
2510,M,30,executive/managerial
2511,M,30,executive/managerial
2512,F,47,sales/marketing
2513,M,60,academic/educator
2514,M,60,sales/marketing
2515,M,47,programmer
2516,F,47,doctor/health care
2517,F,40,homemaker
2518,M,30,executive/managerial
2519,F,47,artist
2520,F,60,artist
2521,M,40,technician/engineer
2522,M,21,lawyer
2523,M,30,technician/engineer
2524,F,60,homemaker
2525,F,40,academic/educator
2526,M,60,retired
2527,M,40,scientist
2528,M,60,other
2529,F,40,homemaker
2530,M,21,other
2531,F,47,executive/managerial
2532,F,60,retired
2533,F,30,clerical/admin
2534,F,53,doctor/health care
2535,F,60,artist
2536,M,60,retired
2537,M,40,lawyer
2538,M,60,retired
2539,M,40,executive/managerial
2540,F,47,doctor/health care
2541,F,40,customer service
2542,F,47,retired
2543,F,40,other
2544,M,47,academic/educator
2545,M,60,retired
2546,F,60,retired
2547,F,40,other
2548,F,40,doctor/health care
2549,M,60,retired
2550,M,53,executive/managerial
2551,M,30,programmer
2552,F,30,homemaker
2553,M,30,executive/managerial
2554,M,30,academic/educator
2555,M,60,executive/managerial
2556,M,30,college/grad student
2557,F,21,unemployed
2558,M,60,technician/engineer
2559,M,21,K-12 student
2560,F,47,doctor/health care
2561,M,30,scientist
2562,M,21,other
2563,M,47,retired
2564,F,40,writer
2565,M,40,customer service
2566,M,40,technician/engineer
2567,M,30,other
2568,M,30,technician/engineer
2569,M,47,other
2570,F,60,sales/marketing
2571,M,40,technician/engineer
2572,M,40,sales/marketing
2573,M,47,self-employed
2574,M,53,doctor/health care
2575,M,40,executive/managerial
2576,M,21,technician/engineer
2577,M,30,executive/managerial
2578,M,53,executive/managerial
2579,M,40,scientist
2580,F,47,academic/educator
2581,M,30,lawyer
2582,F,30,academic/educator
2583,M,40,executive/managerial
2584,F,60,academic/educator
2585,M,47,scientist
2586,M,30,writer
2587,M,40,executive/managerial
2588,F,60,retired
2589,M,30,other
2590,M,21,college/grad student
2591,M,21,academic/educator
2592,M,53,executive/managerial
2593,M,60,self-employed
2594,M,40,executive/managerial
2595,M,21,college/grad student
2596,M,53,executive/managerial
2597,F,53,other
2598,M,30,technician/engineer
2599,M,30,programmer
2600,M,30,sales/marketing
2601,M,40,self-employed
2602,M,47,programmer
2603,M,30,technician/engineer
2604,M,30,other
2605,M,40,executive/managerial
2606,M,53,executive/managerial
2607,F,60,other
2608,F,30,academic/educator
2609,F,53,programmer
2610,M,47,executive/managerial
2611,M,30,clerical/admin
2612,F,47,clerical/admin
2613,M,40,academic/educator
2614,M,30,executive/managerial
2615,M,30,executive/managerial
2616,M,40,executive/managerial
2617,F,47,scientist
2618,F,21,college/grad student
2619,M,40,programmer
2620,M,21,college/grad student
2621,M,21,other
2622,F,40,doctor/health care
2623,M,60,academic/educator
2624,F,40,other
2625,M,40,executive/managerial
2626,M,60,academic/educator
2627,M,30,academic/educator
2628,F,30,artist
2629,M,30,lawyer
2630,F,21,customer service
2631,F,53,academic/educator
2632,M,60,other
2633,F,40,homemaker
2634,M,60,academic/educator
2635,M,40,other
2636,M,21,programmer
2637,F,40,writer
2638,M,30,sales/marketing
2639,F,30,doctor/health care
2640,M,40,programmer
2641,M,30,doctor/health care
2642,M,30,other
2643,M,47,technician/engineer
2644,M,21,scientist
2645,M,30,executive/managerial
2646,M,47,technician/engineer
2647,F,40,lawyer
2648,M,30,technician/engineer
2649,M,30,self-employed
2650,M,47,executive/managerial
2651,M,60,sales/marketing
2652,M,40,writer
2653,M,30,executive/managerial
2654,F,40,homemaker
2655,M,40,executive/managerial
2656,M,60,retired
2657,F,12,K-12 student
2658,M,30,executive/managerial
2659,M,40,sales/marketing
2660,M,60,technician/engineer
2661,M,60,retired
2662,M,30,technician/engineer
2663,F,30,college/grad student
2664,M,40,executive/managerial
2665,M,40,lawyer
2666,M,47,self-employed
2667,F,40,doctor/health care
2668,F,30,college/grad student
2669,M,47,other
2670,M,40,doctor/health care
2671,F,40,programmer
2672,M,40,executive/managerial
2673,M,40,executive/managerial
2674,M,30,college/grad student
2675,M,40,tradesman/craftsman
2676,M,60,writer
2677,F,40,executive/managerial
2678,M,30,doctor/health care
2679,F,21,college/grad student
2680,M,30,programmer
2681,F,30,college/grad student
2682,M,21,college/grad student
2683,M,40,executive/managerial
2684,F,21,other
2685,M,47,executive/managerial
2686,M,30,other
2687,M,12,K-12 student
2688,M,30,technician/engineer
2689,M,30,programmer
2690,M,30,executive/managerial
2691,M,21,college/grad student
2692,F,21,college/grad student
2693,M,60,retired
2694,M,21,college/grad student
2695,M,40,lawyer
2696,M,30,executive/managerial
2697,F,53,technician/engineer
2698,F,30,artist
2699,F,60,retired
2700,M,30,executive/managerial
2701,M,47,academic/educator
2702,M,47,doctor/health care
2703,M,40,lawyer
2704,M,60,retired
2705,M,30,academic/educator
2706,F,30,academic/educator
2707,M,60,retired
2708,M,30,executive/managerial
2709,F,30,other
2710,M,40,technician/engineer
2711,F,30,college/grad student
2712,F,21,unemployed
2713,M,30,executive/managerial
2714,M,21,college/grad student
2715,F,53,college/grad student
2716,F,53,college/grad student
2717,M,30,college/grad student
2718,F,30,college/grad student
2719,M,30,programmer
2720,M,40,other
2721,M,47,sales/marketing
2722,M,40,executive/managerial
2723,F,30,homemaker
2724,F,47,artist
2725,M,40,executive/managerial
2726,M,47,lawyer
2727,M,30,lawyer
2728,M,40,programmer
2729,M,53,executive/managerial
2730,M,40,lawyer
2731,M,40,executive/managerial
2732,M,47,technician/engineer
2733,M,47,technician/engineer
2734,F,21,college/grad student
2735,M,30,executive/managerial
2736,M,47,programmer
2737,M,30,clerical/admin
2738,F,53,artist
2739,F,40,executive/managerial
2740,M,47,technician/engineer
2741,M,30,sales/marketing
2742,M,30,technician/engineer
2743,M,30,sales/marketing
2744,M,21,technician/engineer
2745,F,40,academic/educator
2746,M,53,sales/marketing
2747,F,21,college/grad student
2748,M,30,college/grad student
2749,M,30,programmer
2750,F,30,scientist
2751,F,30,self-employed
2752,M,30,scientist
2753,F,53,writer
2754,M,53,programmer
2755,M,40,executive/managerial
2756,M,21,college/grad student
2757,M,30,artist
2758,M,60,farmer
2759,M,30,executive/managerial
2760,M,60,other
2761,M,40,doctor/health care
2762,M,53,self-employed
2763,F,21,college/grad student
2764,M,30,executive/managerial
2765,M,53,executive/managerial
2766,M,47,executive/managerial
2767,M,30,other
2768,M,30,technician/engineer
2769,M,30,executive/managerial
2770,M,40,academic/educator
2771,M,21,academic/educator
2772,M,40,technician/engineer
2773,M,40,artist
2774,M,30,academic/educator
2775,F,21,college/grad student
2776,M,30,sales/marketing
2777,M,21,college/grad student
2778,M,60,retired
2779,M,40,executive/managerial
2780,M,30,technician/engineer
2781,M,40,college/grad student
2782,F,21,college/grad student
2783,M,47,technician/engineer
2784,M,53,writer
2785,M,60,retired
2786,M,30,college/grad student
2787,M,30,college/grad student
2788,M,60,academic/educator
2789,M,21,college/grad student
2790,M,30,writer
2791,M,60,executive/managerial
2792,M,21,college/grad student
2793,M,40,executive/managerial
2794,M,30,artist
2795,M,53,retired
2796,M,30,sales/marketing
2797,F,30,executive/managerial
2798,M,40,writer
2799,M,21,other
2800,F,21,college/grad student
2801,F,30,clerical/admin
2802,M,40,writer
2803,M,30,executive/managerial
2804,F,40,other
2805,M,60,unemployed
2806,M,12,K-12 student
2807,F,40,lawyer
2808,M,60,self-employed
2809,M,30,executive/managerial
2810,F,12,K-12 student
2811,M,30,unemployed
2812,M,30,technician/engineer
2813,M,30,writer
2814,M,40,executive/managerial
2815,M,40,technician/engineer
2816,M,30,executive/managerial
2817,M,40,programmer
2818,M,30,programmer
2819,M,47,sales/marketing
2820,F,40,other
2821,M,21,writer
2822,M,53,executive/managerial
2823,M,30,college/grad student
2824,M,21,college/grad student
2825,F,30,writer
2826,M,40,programmer
2827,M,30,technician/engineer
2828,M,21,college/grad student
2829,M,47,writer
2830,M,40,executive/managerial
2831,M,30,other
2832,M,30,technician/engineer
2833,M,30,scientist
2834,M,40,academic/educator
2835,M,40,writer
2836,M,30,programmer
2837,M,21,other
2838,M,21,academic/educator
2839,M,30,technician/engineer
2840,M,30,other
2841,M,53,programmer
2842,M,40,technician/engineer
2843,F,30,college/grad student
2844,M,30,writer
2845,M,30,college/grad student
2846,F,21,college/grad student
2847,M,21,college/grad student
2848,M,30,other
2849,M,47,lawyer
2850,M,21,writer
2851,F,30,executive/managerial
2852,M,30,programmer
2853,M,12,academic/educator
2854,F,21,college/grad student
2855,M,30,college/grad student
2856,M,40,lawyer
2857,M,30,other
2858,F,12,K-12 student
2859,M,21,academic/educator
2860,M,40,technician/engineer
2861,M,30,scientist
2862,M,47,executive/managerial
2863,F,30,artist
2864,F,40,clerical/admin
2865,F,30,doctor/health care
2866,M,30,executive/managerial
2867,M,47,technician/engineer
2868,M,40,programmer
2869,M,53,technician/engineer
2870,M,53,tradesman/craftsman
2871,F,30,sales/marketing
2872,M,30,writer
2873,F,21,college/grad student
2874,F,40,writer
2875,M,30,artist
2876,M,30,technician/engineer
2877,M,40,academic/educator
2878,F,53,writer
2879,M,21,college/grad student
2880,M,21,programmer
2881,F,30,programmer
2882,M,21,writer
2883,M,21,writer
2884,F,53,clerical/admin
2885,F,21,academic/educator
2886,M,21,college/grad student
2887,M,30,clerical/admin
2888,M,30,sales/marketing
2889,M,40,clerical/admin
2890,M,40,executive/managerial
2891,F,21,college/grad student
2892,M,30,college/grad student
2893,M,30,academic/educator
2894,M,21,college/grad student
2895,M,30,lawyer
2896,M,21,sales/marketing
2897,M,30,customer service
2898,M,21,college/grad student
2899,M,40,sales/marketing
2900,M,21,programmer
2901,M,30,technician/engineer
2902,M,30,programmer
2903,M,30,self-employed
2904,M,30,college/grad student
2905,M,40,technician/engineer
2906,M,40,unemployed
2907,F,40,customer service
2908,M,21,artist
2909,M,30,executive/managerial
2910,M,12,unemployed
2911,F,30,college/grad student
2912,F,21,college/grad student
2913,F,40,writer
2914,M,30,college/grad student
2915,M,30,executive/managerial
2916,M,47,artist
2917,M,30,other
2918,M,30,programmer
2919,M,21,technician/engineer
2920,M,30,artist
2921,M,53,academic/educator
2922,M,30,technician/engineer
2923,M,40,programmer
2924,F,21,college/grad student
2925,F,30,college/grad student
2926,F,21,artist
2927,M,30,programmer
2928,M,30,artist
2929,M,21,artist
2930,M,53,technician/engineer
2931,M,21,college/grad student
2932,M,30,programmer
2933,M,40,lawyer
2934,F,40,writer
2935,M,30,other
2936,F,21,college/grad student
2937,F,21,college/grad student
2938,F,30,other
2939,F,30,scientist
2940,M,30,other
2941,M,40,programmer
2942,F,53,academic/educator
2943,M,40,programmer
2944,F,21,college/grad student
2945,F,40,technician/engineer
2946,M,40,self-employed
2947,F,30,other
2948,M,21,sales/marketing
2949,M,30,technician/engineer
2950,M,21,other
2951,F,40,sales/marketing
2952,M,30,college/grad student
2953,M,30,writer
2954,M,21,artist
2955,M,40,sales/marketing
2956,M,30,programmer
2957,M,21,college/grad student
2958,M,30,executive/managerial
2959,M,40,technician/engineer
2960,M,21,college/grad student
2961,M,53,technician/engineer
2962,M,40,clerical/admin
2963,F,21,college/grad student
2964,M,30,technician/engineer
2965,F,40,college/grad student
2966,F,30,college/grad student
2967,M,30,other
2968,F,21,other
2969,M,30,executive/managerial
2970,M,21,college/grad student
2971,M,30,college/grad student
2972,M,30,college/grad student
2973,F,21,college/grad student
2974,M,21,college/grad student
2975,M,40,lawyer
2976,M,21,writer
2977,F,21,college/grad student
2978,M,40,writer
2979,M,40,artist
2980,M,47,executive/managerial
2981,M,47,doctor/health care
2982,M,30,college/grad student
2983,M,21,college/grad student
2984,M,30,college/grad student
2985,M,21,college/grad student
2986,M,30,college/grad student
2987,M,21,college/grad student
2988,F,21,doctor/health care
2989,M,40,programmer
2990,M,40,programmer
2991,M,53,academic/educator
2992,M,21,college/grad student
2993,M,21,unemployed
2994,M,40,customer service
2995,M,30,scientist
2996,M,21,other
2997,F,40,self-employed
2998,F,30,academic/educator
2999,M,30,executive/managerial
3000,M,30,college/grad student
3001,M,21,college/grad student
3002,M,47,lawyer
3003,M,21,scientist
3004,F,21,college/grad student
3005,M,30,technician/engineer
3006,M,21,college/grad student
3007,M,40,other
3008,M,21,college/grad student
3009,F,40,clerical/admin
3010,M,30,programmer
3011,M,30,academic/educator
3012,M,30,programmer
3013,M,47,technician/engineer
3014,M,40,executive/managerial
3015,M,60,doctor/health care
3016,M,21,programmer
3017,F,40,homemaker
3018,M,40,other
3019,M,53,programmer
3020,F,40,executive/managerial
3021,F,47,scientist
3022,M,30,technician/engineer
3023,F,30,executive/managerial
3024,M,40,technician/engineer
3025,F,40,other
3026,F,21,college/grad student
3027,M,21,college/grad student
3028,M,12,K-12 student
3029,M,21,college/grad student
3030,M,40,academic/educator
3031,M,21,college/grad student
3032,M,30,other
3033,M,21,college/grad student
3034,F,21,academic/educator
3035,F,30,executive/managerial
3036,M,60,retired
3037,F,30,artist
3038,F,40,artist
3039,F,53,clerical/admin
3040,M,30,farmer
3041,M,30,college/grad student
3042,M,60,academic/educator
3043,M,21,artist
3044,M,40,self-employed
3045,M,47,academic/educator
3046,M,12,college/grad student
3047,F,30,college/grad student
3048,M,21,artist
3049,F,53,other
3050,M,40,programmer
3051,M,21,technician/engineer
3052,M,40,programmer
3053,F,30,clerical/admin
3054,M,21,college/grad student
3055,F,30,clerical/admin
3056,M,30,tradesman/craftsman
3057,F,30,programmer
3058,M,21,programmer
3059,M,40,other
3060,F,40,academic/educator
3061,M,47,artist
3062,M,21,college/grad student
3063,M,21,college/grad student
3064,M,40,technician/engineer
3065,F,21,college/grad student
3066,M,21,college/grad student
3067,F,30,other
3068,F,40,homemaker
3069,M,21,college/grad student
3070,F,21,college/grad student
3071,M,30,academic/educator
3072,M,53,academic/educator
3073,M,30,other
3074,M,30,other
3075,F,30,lawyer
3076,M,40,technician/engineer
3077,M,21,college/grad student
3078,F,40,academic/educator
3079,F,30,academic/educator
3080,M,30,writer
3081,M,30,executive/managerial
3082,F,40,doctor/health care
3083,F,53,other
3084,M,30,self-employed
3085,M,30,college/grad student
3086,M,21,programmer
3087,F,12,academic/educator
3088,F,30,college/grad student
3089,M,47,self-employed
3090,M,30,artist
3091,F,30,other
3092,M,40,scientist
3093,F,47,writer
3094,M,40,other
3095,F,30,clerical/admin
3096,F,47,clerical/admin
3097,F,30,customer service
3098,M,30,college/grad student
3099,M,30,technician/engineer
3100,F,30,doctor/health care
3101,M,21,scientist
3102,M,30,programmer
3103,M,30,writer
3104,M,21,technician/engineer
3105,M,40,programmer
3106,M,30,other
3107,M,30,technician/engineer
3108,M,53,doctor/health care
3109,F,30,lawyer
3110,M,30,other
3111,M,21,college/grad student
3112,M,21,programmer
3113,M,30,K-12 student
3114,M,21,customer service
3115,M,40,technician/engineer
3116,M,30,programmer
3117,M,40,other
3118,M,30,other
3119,M,47,academic/educator
3120,M,21,college/grad student
3121,M,30,artist
3122,F,30,executive/managerial
3123,M,30,artist
3124,M,30,programmer
3125,M,30,executive/managerial
3126,M,30,artist
3127,F,30,other
3128,M,21,artist
3129,M,30,executive/managerial
3130,M,30,executive/managerial
3131,F,30,artist
3132,M,40,executive/managerial
3133,M,21,college/grad student
3134,M,21,college/grad student
3135,M,30,scientist
3136,F,30,college/grad student
3137,M,30,lawyer
3138,M,40,technician/engineer
3139,M,60,retired
3140,F,30,college/grad student
3141,M,30,sales/marketing
3142,M,30,writer
3143,F,53,self-employed
3144,F,30,executive/managerial
3145,M,21,college/grad student
3146,M,30,other
3147,M,30,sales/marketing
3148,M,21,writer
3149,M,21,college/grad student
3150,F,30,clerical/admin
3151,F,30,other
3152,M,21,college/grad student
3153,F,30,college/grad student
3154,F,30,college/grad student
3155,M,30,executive/managerial
3156,M,40,executive/managerial
3157,M,30,programmer
3158,M,30,scientist
3159,F,30,scientist
3160,M,30,technician/engineer
3161,M,30,executive/managerial
3162,M,30,academic/educator
3163,M,21,scientist
3164,M,21,programmer
3165,M,40,executive/managerial
3166,M,21,college/grad student
3167,M,30,artist
3168,F,40,customer service
3169,M,53,other
3170,M,30,other
3171,F,53,clerical/admin
3172,M,21,programmer
3173,M,30,programmer
3174,F,21,sales/marketing
3175,M,40,self-employed
3176,M,30,technician/engineer
3177,F,30,doctor/health care
3178,F,40,customer service
3179,F,21,writer
3180,M,30,sales/marketing
3181,M,30,programmer
3182,M,30,programmer
3183,M,53,executive/managerial
3184,F,30,tradesman/craftsman
3185,M,21,executive/managerial
3186,M,53,academic/educator
3187,M,40,programmer
3188,M,60,retired
3189,M,30,self-employed
3190,M,12,technician/engineer
3191,M,30,programmer
3192,M,21,college/grad student
3193,M,30,other
3194,M,30,scientist
3195,M,21,college/grad student
3196,F,21,college/grad student
3197,F,21,sales/marketing
3198,M,30,programmer
3199,M,21,other
3200,F,30,academic/educator
3201,M,47,executive/managerial
3202,F,21,college/grad student
3203,M,40,other
3204,M,47,self-employed
3205,F,40,self-employed
3206,M,21,writer
3207,M,40,executive/managerial
3208,M,30,sales/marketing
3209,M,30,other
3210,F,47,other
3211,M,53,self-employed
3212,F,30,technician/engineer
3213,F,30,academic/educator
3214,F,60,executive/managerial
3215,F,53,retired
3216,M,40,academic/educator
3217,F,40,other
3218,M,60,doctor/health care
3219,F,21,college/grad student
3220,M,40,executive/managerial
3221,M,30,other
3222,M,40,executive/managerial
3223,M,30,writer
3224,F,30,sales/marketing
3225,M,21,other
3226,M,40,college/grad student
3227,F,30,sales/marketing
3228,M,30,sales/marketing
3229,F,60,academic/educator
3230,M,40,self-employed
3231,M,30,executive/managerial
3232,M,40,programmer
3233,M,53,artist
3234,F,12,other
3235,M,21,college/grad student
3236,M,21,scientist
3237,M,40,executive/managerial
3238,M,40,executive/managerial
3239,F,30,programmer
3240,M,21,college/grad student
3241,F,53,other
3242,M,53,retired
3243,M,30,programmer
3244,F,21,college/grad student
3245,M,21,artist
3246,F,40,academic/educator
3247,M,40,scientist
3248,F,30,executive/managerial
3249,F,30,college/grad student
3250,M,30,college/grad student
3251,M,40,technician/engineer
3252,M,53,other
3253,F,40,college/grad student
3254,F,40,doctor/health care
3255,F,30,scientist
3256,M,30,scientist
3257,M,30,sales/marketing
3258,M,47,doctor/health care
3259,F,21,college/grad student
3260,M,30,college/grad student
3261,M,47,writer
3262,M,30,sales/marketing
3263,M,53,lawyer
3264,F,30,academic/educator
3265,M,30,scientist
3266,F,30,college/grad student
3267,M,30,college/grad student
3268,M,30,programmer
3269,F,21,writer
3270,M,21,lawyer
3271,F,40,other
3272,M,40,other
3273,M,40,executive/managerial
3274,M,30,writer
3275,M,40,executive/managerial
3276,M,30,writer
3277,M,30,technician/engineer
3278,M,40,executive/managerial
3279,M,47,scientist
3280,M,30,executive/managerial
3281,M,30,technician/engineer
3282,M,47,clerical/admin
3283,M,40,self-employed
3284,M,30,doctor/health care
3285,M,30,college/grad student
3286,F,40,executive/managerial
3287,M,60,retired
3288,M,30,sales/marketing
3289,M,47,doctor/health care
3290,M,30,sales/marketing
3291,F,30,executive/managerial
3292,F,53,doctor/health care
3293,M,47,sales/marketing
3294,M,21,college/grad student
3295,M,21,tradesman/craftsman
3296,M,21,sales/marketing
3297,M,21,college/grad student
3298,M,12,K-12 student
3299,F,30,college/grad student
3300,M,40,customer service
3301,F,30,artist
3302,M,30,technician/engineer
3303,M,60,technician/engineer
3304,F,47,customer service
3305,M,60,writer
3306,M,47,sales/marketing
3307,M,53,doctor/health care
3308,F,21,writer
3309,M,30,technician/engineer
3310,M,47,sales/marketing
3311,M,30,college/grad student
3312,F,21,college/grad student
3313,M,40,writer
3314,M,30,executive/managerial
3315,M,30,programmer
3316,M,12,unemployed
3317,M,30,college/grad student
3318,M,60,retired
3319,F,60,retired
3320,M,30,academic/educator
3321,M,40,academic/educator
3322,F,21,college/grad student
3323,M,40,sales/marketing
3324,M,40,technician/engineer
3325,F,40,sales/marketing
3326,M,47,executive/managerial
3327,M,21,programmer
3328,M,60,unemployed
3329,M,53,tradesman/craftsman
3330,F,40,academic/educator
3331,F,30,executive/managerial
3332,M,30,executive/managerial
3333,M,21,self-employed
3334,M,40,other
3335,M,30,other
3336,M,40,technician/engineer
3337,M,30,college/grad student
3338,M,47,self-employed
3339,M,30,technician/engineer
3340,M,47,self-employed
3341,M,30,writer
3342,F,30,customer service
3343,F,21,college/grad student
3344,M,40,other
3345,M,30,executive/managerial
3346,M,40,executive/managerial
3347,F,40,executive/managerial
3348,M,47,self-employed
3349,F,21,college/grad student
3350,F,21,other
3351,F,21,customer service
3352,M,40,other
3353,M,40,technician/engineer
3354,M,30,executive/managerial
3355,M,30,academic/educator
3356,M,40,executive/managerial
3357,M,30,tradesman/craftsman
3358,F,30,academic/educator
3359,M,30,writer
3360,F,30,other
3361,M,30,college/grad student
3362,F,30,other
3363,F,40,homemaker
3364,M,60,retired
3365,M,53,technician/engineer
3366,M,40,sales/marketing
3367,M,53,self-employed
3368,M,30,sales/marketing
3369,M,47,tradesman/craftsman
3370,M,21,college/grad student
3371,M,30,artist
3372,M,60,retired
3373,M,21,self-employed
3374,M,40,customer service
3375,M,30,college/grad student
3376,M,40,self-employed
3377,M,30,technician/engineer
3378,M,21,college/grad student
3379,M,40,academic/educator
3380,M,53,other
3381,M,30,other
3382,F,12,K-12 student
3383,M,60,self-employed
3384,M,40,executive/managerial
3385,F,30,homemaker
3386,M,21,college/grad student
3387,M,21,academic/educator
3388,F,30,academic/educator
3389,M,21,other
3390,F,47,writer
3391,M,21,college/grad student
3392,M,53,doctor/health care
3393,M,40,programmer
3394,M,40,executive/managerial
3395,M,30,executive/managerial
3396,M,30,programmer
3397,M,30,customer service
3398,M,21,writer
3399,M,30,college/grad student
3400,M,30,sales/marketing
3401,M,40,executive/managerial
3402,M,40,writer
3403,M,40,customer service
3404,M,30,farmer
3405,M,40,sales/marketing
3406,F,30,executive/managerial
3407,F,47,customer service
3408,M,30,technician/engineer
3409,M,30,college/grad student
3410,M,40,academic/educator
3411,M,21,college/grad student
3412,M,30,tradesman/craftsman
3413,F,30,technician/engineer
3414,M,30,technician/engineer
3415,M,40,executive/managerial
3416,M,30,programmer
3417,F,21,artist
3418,F,21,clerical/admin
3419,M,47,academic/educator
3420,F,30,executive/managerial
3421,M,47,executive/managerial
3422,M,30,customer service
3423,M,30,executive/managerial
3424,M,30,doctor/health care
3425,M,21,writer
3426,M,30,writer
3427,M,30,sales/marketing
3428,M,47,academic/educator
3429,F,30,executive/managerial
3430,F,47,academic/educator
3431,F,47,doctor/health care
3432,M,30,programmer
3433,M,21,programmer
3434,M,21,college/grad student
3435,M,47,academic/educator
3436,M,40,other
3437,F,30,other
3438,F,30,other
3439,M,21,technician/engineer
3440,M,60,technician/engineer
3441,F,30,sales/marketing
3442,M,21,programmer
3443,F,40,technician/engineer
3444,M,53,sales/marketing
3445,F,40,writer
3446,M,30,executive/managerial
3447,M,30,programmer
3448,F,21,clerical/admin
3449,M,30,sales/marketing
3450,M,30,customer service
3451,F,30,lawyer
3452,M,30,sales/marketing
3453,M,40,executive/managerial
3454,M,21,other
3455,F,30,other
3456,M,30,technician/engineer
3457,M,30,writer
3458,M,47,other
3459,M,21,college/grad student
3460,M,12,college/grad student
3461,M,40,other
3462,F,30,college/grad student
3463,M,30,scientist
3464,F,30,sales/marketing
3465,M,30,sales/marketing
3466,M,30,sales/marketing
3467,M,30,sales/marketing
3468,M,30,writer
3469,M,47,technician/engineer
3470,M,40,technician/engineer
3471,M,21,college/grad student
3472,M,30,doctor/health care
3473,F,40,self-employed
3474,M,40,lawyer
3475,M,30,sales/marketing
3476,M,53,other
3477,F,53,academic/educator
3478,M,30,executive/managerial
3479,M,21,college/grad student
3480,M,30,other
3481,M,21,college/grad student
3482,M,53,technician/engineer
3483,F,47,executive/managerial
3484,M,21,college/grad student
3485,M,30,other
3486,F,21,other
3487,M,21,college/grad student
3488,M,47,technician/engineer
3489,M,21,college/grad student
3490,M,30,other
3491,M,30,self-employed
3492,M,40,executive/managerial
3493,M,30,technician/engineer
3494,M,30,academic/educator
3495,M,21,college/grad student
3496,M,40,customer service
3497,F,40,artist
3498,M,30,technician/engineer
3499,M,30,clerical/admin
3500,M,40,executive/managerial
3501,F,40,executive/managerial
3502,F,21,executive/managerial
3503,M,21,college/grad student
3504,M,21,executive/managerial
3505,F,30,scientist
3506,M,21,programmer
3507,M,30,other
3508,M,21,college/grad student
3509,M,21,college/grad student
3510,F,21,college/grad student
3511,M,53,other
3512,M,21,technician/engineer
3513,M,30,self-employed
3514,M,21,programmer
3515,M,40,clerical/admin
3516,M,21,college/grad student
3517,M,21,programmer
3518,F,21,executive/managerial
3519,F,30,sales/marketing
3520,M,30,other
3521,M,30,other
